geneID	transcriptID
ENSMUSG00000039529	ENSMUST00000025482
ENSMUSG00000024589	ENSMUST00000236736
ENSMUSG00000024589	ENSMUST00000235343
ENSMUSG00000024589	ENSMUST00000236209
ENSMUSG00000024589	ENSMUST00000237384
ENSMUSG00000024589	ENSMUST00000163516
ENSMUSG00000024589	ENSMUST00000237854
ENSMUSG00000024589	ENSMUST00000080418
ENSMUSG00000024589	ENSMUST00000226058
ENSMUSG00000024589	ENSMUST00000235743
ENSMUSG00000024589	ENSMUST00000237410
ENSMUSG00000024589	ENSMUST00000224347
ENSMUSG00000024589	ENSMUST00000236898
ENSMUSG00000032845	ENSMUST00000035548
ENSMUSG00000032688	ENSMUST00000049248
ENSMUSG00000032688	ENSMUST00000224056
ENSMUSG00000042439	ENSMUST00000235493
ENSMUSG00000042439	ENSMUST00000237553
ENSMUSG00000042439	ENSMUST00000235822
ENSMUSG00000042439	ENSMUST00000237714
ENSMUSG00000042439	ENSMUST00000182852
ENSMUSG00000046610	ENSMUST00000115097
ENSMUSG00000046610	ENSMUST00000117694
ENSMUSG00000024516	ENSMUST00000025394
ENSMUSG00000024516	ENSMUST00000153193
ENSMUSG00000024517	ENSMUST00000173985
ENSMUSG00000024517	ENSMUST00000025395
ENSMUSG00000024518	ENSMUST00000025396
ENSMUSG00000024519	ENSMUST00000025397
ENSMUSG00000041891	ENSMUST00000048260
ENSMUSG00000041891	ENSMUST00000236866
ENSMUSG00000041891	ENSMUST00000120461
ENSMUSG00000046318	ENSMUST00000130300
ENSMUSG00000024521	ENSMUST00000236933
ENSMUSG00000024521	ENSMUST00000237161
ENSMUSG00000024521	ENSMUST00000025399
ENSMUSG00000047259	ENSMUST00000057942
ENSMUSG00000024524	ENSMUST00000076605
ENSMUSG00000024524	ENSMUST00000236771
ENSMUSG00000024524	ENSMUST00000025402
ENSMUSG00000109901	ENSMUST00000210564
ENSMUSG00000062526	ENSMUST00000073054
ENSMUSG00000024525	ENSMUST00000025403
ENSMUSG00000024526	ENSMUST00000025404
ENSMUSG00000001473	ENSMUST00000001513
ENSMUSG00000024527	ENSMUST00000025408
ENSMUSG00000024530	ENSMUST00000025411
ENSMUSG00000024533	ENSMUST00000115050
ENSMUSG00000024533	ENSMUST00000045105
ENSMUSG00000024533	ENSMUST00000082243
ENSMUSG00000073542	ENSMUST00000097542
ENSMUSG00000024537	ENSMUST00000235799
ENSMUSG00000024537	ENSMUST00000025418
ENSMUSG00000024539	ENSMUST00000025420
ENSMUSG00000024539	ENSMUST00000120934
ENSMUSG00000024539	ENSMUST00000122412
ENSMUSG00000079614	ENSMUST00000025421
ENSMUSG00000079614	ENSMUST00000237700
ENSMUSG00000024542	ENSMUST00000025425
ENSMUSG00000024544	ENSMUST00000063775
ENSMUSG00000038121	ENSMUST00000042852
ENSMUSG00000009535	ENSMUST00000025427
ENSMUSG00000009535	ENSMUST00000009679
ENSMUSG00000007480	ENSMUST00000172148
ENSMUSG00000007480	ENSMUST00000239469
ENSMUSG00000045569	ENSMUST00000052347
ENSMUSG00000053477	ENSMUST00000202354
ENSMUSG00000053477	ENSMUST00000202435
ENSMUSG00000053477	ENSMUST00000202772
ENSMUSG00000053477	ENSMUST00000202057
ENSMUSG00000053477	ENSMUST00000114980
ENSMUSG00000053477	ENSMUST00000114985
ENSMUSG00000053477	ENSMUST00000202937
ENSMUSG00000053477	ENSMUST00000202116
ENSMUSG00000053477	ENSMUST00000201781
ENSMUSG00000053477	ENSMUST00000066717
ENSMUSG00000053477	ENSMUST00000201205
ENSMUSG00000053477	ENSMUST00000202477
ENSMUSG00000053477	ENSMUST00000201631
ENSMUSG00000053477	ENSMUST00000114982
ENSMUSG00000053477	ENSMUST00000202458
ENSMUSG00000053477	ENSMUST00000078486
ENSMUSG00000053477	ENSMUST00000202674
ENSMUSG00000053477	ENSMUST00000201094
ENSMUSG00000053477	ENSMUST00000201410
ENSMUSG00000053477	ENSMUST00000202610
ENSMUSG00000038903	ENSMUST00000043929
ENSMUSG00000038903	ENSMUST00000080050
ENSMUSG00000024511	ENSMUST00000117692
ENSMUSG00000024511	ENSMUST00000121693
ENSMUSG00000024511	ENSMUST00000069749
ENSMUSG00000024512	ENSMUST00000025390
ENSMUSG00000118497	ENSMUST00000239144
ENSMUSG00000044906	ENSMUST00000212982
ENSMUSG00000044906	ENSMUST00000212074
ENSMUSG00000044906	ENSMUST00000067556
ENSMUSG00000044906	ENSMUST00000212155
ENSMUSG00000079608	ENSMUST00000168249
ENSMUSG00000079608	ENSMUST00000164223
ENSMUSG00000079608	ENSMUST00000114959
ENSMUSG00000079608	ENSMUST00000174118
ENSMUSG00000038425	ENSMUST00000159389
ENSMUSG00000038425	ENSMUST00000121674
ENSMUSG00000038425	ENSMUST00000161542
ENSMUSG00000038425	ENSMUST00000043286
ENSMUSG00000024513	ENSMUST00000074058
ENSMUSG00000060534	ENSMUST00000114943
ENSMUSG00000060534	ENSMUST00000073379
ENSMUSG00000037253	ENSMUST00000091852
ENSMUSG00000024515	ENSMUST00000114939
ENSMUSG00000024515	ENSMUST00000025393
ENSMUSG00000036941	ENSMUST00000041138
ENSMUSG00000024556	ENSMUST00000025439
ENSMUSG00000064036	ENSMUST00000120033
ENSMUSG00000064036	ENSMUST00000179472
ENSMUSG00000064036	ENSMUST00000119239
ENSMUSG00000024558	ENSMUST00000091851
ENSMUSG00000053861	ENSMUST00000066583
ENSMUSG00000036223	ENSMUST00000177604
ENSMUSG00000036223	ENSMUST00000040188
ENSMUSG00000024560	ENSMUST00000025444
ENSMUSG00000024561	ENSMUST00000224047
ENSMUSG00000024561	ENSMUST00000239157
ENSMUSG00000024561	ENSMUST00000097530
ENSMUSG00000035394	ENSMUST00000114895
ENSMUSG00000025885	ENSMUST00000121875
ENSMUSG00000025885	ENSMUST00000074157
ENSMUSG00000036880	ENSMUST00000041053
ENSMUSG00000053846	ENSMUST00000066532
ENSMUSG00000062328	ENSMUST00000237431
ENSMUSG00000062328	ENSMUST00000079716
ENSMUSG00000036299	ENSMUST00000237263
ENSMUSG00000036299	ENSMUST00000236421
ENSMUSG00000036299	ENSMUST00000040284
ENSMUSG00000035765	ENSMUST00000039608
ENSMUSG00000025880	ENSMUST00000026999
ENSMUSG00000025880	ENSMUST00000168918
ENSMUSG00000052928	ENSMUST00000165559
ENSMUSG00000044646	ENSMUST00000167921
ENSMUSG00000044646	ENSMUST00000058997
ENSMUSG00000024563	ENSMUST00000091831
ENSMUSG00000024563	ENSMUST00000025453
ENSMUSG00000024563	ENSMUST00000113930
ENSMUSG00000024563	ENSMUST00000168423
ENSMUSG00000091519	ENSMUST00000166956
ENSMUSG00000090000	ENSMUST00000026487
ENSMUSG00000090000	ENSMUST00000136800
ENSMUSG00000025421	ENSMUST00000148955
ENSMUSG00000025421	ENSMUST00000097522
ENSMUSG00000025421	ENSMUST00000145634
ENSMUSG00000025421	ENSMUST00000026485
ENSMUSG00000025421	ENSMUST00000150990
ENSMUSG00000025420	ENSMUST00000126153
ENSMUSG00000025420	ENSMUST00000137498
ENSMUSG00000025423	ENSMUST00000168882
ENSMUSG00000025423	ENSMUST00000114776
ENSMUSG00000025423	ENSMUST00000114777
ENSMUSG00000025425	ENSMUST00000079618
ENSMUSG00000025425	ENSMUST00000075290
ENSMUSG00000032818	ENSMUST00000148341
ENSMUSG00000032818	ENSMUST00000096547
ENSMUSG00000032818	ENSMUST00000123410
ENSMUSG00000025427	ENSMUST00000026494
ENSMUSG00000047466	ENSMUST00000237203
ENSMUSG00000047466	ENSMUST00000074653
ENSMUSG00000041840	ENSMUST00000236234
ENSMUSG00000041840	ENSMUST00000048192
ENSMUSG00000025428	ENSMUST00000026495
ENSMUSG00000025428	ENSMUST00000114748
ENSMUSG00000025429	ENSMUST00000114741
ENSMUSG00000039840	ENSMUST00000044622
ENSMUSG00000091055	ENSMUST00000170760
ENSMUSG00000059336	ENSMUST00000091813
ENSMUSG00000059336	ENSMUST00000160292
ENSMUSG00000059336	ENSMUST00000160639
ENSMUSG00000024552	ENSMUST00000237674
ENSMUSG00000024552	ENSMUST00000025434
ENSMUSG00000090451	ENSMUST00000164064
ENSMUSG00000024548	ENSMUST00000025430
ENSMUSG00000056214	ENSMUST00000070219
ENSMUSG00000096597	ENSMUST00000178391
ENSMUSG00000053950	ENSMUST00000066743
ENSMUSG00000024570	ENSMUST00000025462
ENSMUSG00000024571	ENSMUST00000156400
ENSMUSG00000024571	ENSMUST00000127234
ENSMUSG00000024571	ENSMUST00000153363
ENSMUSG00000024571	ENSMUST00000025463
ENSMUSG00000024571	ENSMUST00000125127
ENSMUSG00000057130	ENSMUST00000145963
ENSMUSG00000078963	ENSMUST00000237192
ENSMUSG00000078963	ENSMUST00000166219
ENSMUSG00000034006	ENSMUST00000070135
ENSMUSG00000034006	ENSMUST00000091798
ENSMUSG00000034006	ENSMUST00000129043
ENSMUSG00000034006	ENSMUST00000131780
ENSMUSG00000034006	ENSMUST00000123750
ENSMUSG00000034006	ENSMUST00000144468
ENSMUSG00000034006	ENSMUST00000140594
ENSMUSG00000059852	ENSMUST00000077962
ENSMUSG00000033323	ENSMUST00000036229
ENSMUSG00000033016	ENSMUST00000035800
ENSMUSG00000033016	ENSMUST00000236310
ENSMUSG00000033016	ENSMUST00000170905
ENSMUSG00000033016	ENSMUST00000078049
ENSMUSG00000033016	ENSMUST00000167977
ENSMUSG00000033016	ENSMUST00000236711
ENSMUSG00000024566	ENSMUST00000225980
ENSMUSG00000024566	ENSMUST00000091790
ENSMUSG00000024565	ENSMUST00000238808
ENSMUSG00000024565	ENSMUST00000057950
ENSMUSG00000024553	ENSMUST00000065224
ENSMUSG00000041607	ENSMUST00000142850
ENSMUSG00000041607	ENSMUST00000091789
ENSMUSG00000041607	ENSMUST00000132369
ENSMUSG00000041607	ENSMUST00000080658
ENSMUSG00000041607	ENSMUST00000062446
ENSMUSG00000041607	ENSMUST00000153478
ENSMUSG00000041607	ENSMUST00000123251
ENSMUSG00000041607	ENSMUST00000047865
ENSMUSG00000041607	ENSMUST00000102812
ENSMUSG00000041607	ENSMUST00000133193
ENSMUSG00000041607	ENSMUST00000152071
ENSMUSG00000041607	ENSMUST00000114674
ENSMUSG00000041258	ENSMUST00000182122
ENSMUSG00000041258	ENSMUST00000171071
ENSMUSG00000058881	ENSMUST00000071233
ENSMUSG00000058881	ENSMUST00000171238
ENSMUSG00000046982	ENSMUST00000060303
ENSMUSG00000049090	ENSMUST00000060223
ENSMUSG00000048410	ENSMUST00000125763
ENSMUSG00000056162	ENSMUST00000070139
ENSMUSG00000024644	ENSMUST00000025546
ENSMUSG00000024644	ENSMUST00000168419
ENSMUSG00000047992	ENSMUST00000161429
ENSMUSG00000117781	ENSMUST00000236689
ENSMUSG00000024646	ENSMUST00000163083
ENSMUSG00000024646	ENSMUST00000160180
ENSMUSG00000034391	ENSMUST00000037718
ENSMUSG00000034391	ENSMUST00000224467
ENSMUSG00000034391	ENSMUST00000223789
ENSMUSG00000024645	ENSMUST00000025547
ENSMUSG00000050321	ENSMUST00000058829
ENSMUSG00000024647	ENSMUST00000122079
ENSMUSG00000024647	ENSMUST00000122464
ENSMUSG00000024647	ENSMUST00000169470
ENSMUSG00000024647	ENSMUST00000068423
ENSMUSG00000069324	ENSMUST00000091776
ENSMUSG00000056153	ENSMUST00000125362
ENSMUSG00000056153	ENSMUST00000123826
ENSMUSG00000056153	ENSMUST00000070116
ENSMUSG00000023066	ENSMUST00000023828
ENSMUSG00000034028	ENSMUST00000236828
ENSMUSG00000034028	ENSMUST00000037142
ENSMUSG00000073514	ENSMUST00000097495
ENSMUSG00000024614	ENSMUST00000025515
ENSMUSG00000024614	ENSMUST00000235634
ENSMUSG00000110277	ENSMUST00000211710
ENSMUSG00000024831	ENSMUST00000119292
ENSMUSG00000024831	ENSMUST00000025751
ENSMUSG00000024829	ENSMUST00000025745
ENSMUSG00000024829	ENSMUST00000025743
ENSMUSG00000024900	ENSMUST00000025835
ENSMUSG00000024905	ENSMUST00000127142
ENSMUSG00000024905	ENSMUST00000151341
ENSMUSG00000024905	ENSMUST00000025840
ENSMUSG00000024905	ENSMUST00000142193
ENSMUSG00000024907	ENSMUST00000237521
ENSMUSG00000024907	ENSMUST00000025842
ENSMUSG00000024908	ENSMUST00000025846
ENSMUSG00000024908	ENSMUST00000113997
ENSMUSG00000024908	ENSMUST00000172362
ENSMUSG00000024913	ENSMUST00000025856
ENSMUSG00000035372	ENSMUST00000039048
ENSMUSG00000035372	ENSMUST00000235295
ENSMUSG00000035372	ENSMUST00000237955
ENSMUSG00000035372	ENSMUST00000235837
ENSMUSG00000045098	ENSMUST00000113977
ENSMUSG00000045098	ENSMUST00000113970
ENSMUSG00000045098	ENSMUST00000176262
ENSMUSG00000045098	ENSMUST00000176926
ENSMUSG00000045098	ENSMUST00000113973
ENSMUSG00000045098	ENSMUST00000113972
ENSMUSG00000045098	ENSMUST00000005518
ENSMUSG00000045098	ENSMUST00000237440
ENSMUSG00000045098	ENSMUST00000113968
ENSMUSG00000045098	ENSMUST00000113974
ENSMUSG00000045098	ENSMUST00000052699
ENSMUSG00000024843	ENSMUST00000072055
ENSMUSG00000024843	ENSMUST00000025760
ENSMUSG00000001750	ENSMUST00000145791
ENSMUSG00000001750	ENSMUST00000001801
ENSMUSG00000001750	ENSMUST00000126070
ENSMUSG00000059734	ENSMUST00000236801
ENSMUSG00000059734	ENSMUST00000075092
ENSMUSG00000059734	ENSMUST00000235847
ENSMUSG00000059734	ENSMUST00000237341
ENSMUSG00000024885	ENSMUST00000051803
ENSMUSG00000036908	ENSMUST00000162708
ENSMUSG00000036908	ENSMUST00000165711
ENSMUSG00000037263	ENSMUST00000179433
ENSMUSG00000075296	ENSMUST00000143380
ENSMUSG00000024866	ENSMUST00000054030
ENSMUSG00000024866	ENSMUST00000235612
ENSMUSG00000024866	ENSMUST00000236510
ENSMUSG00000037477	ENSMUST00000041871
ENSMUSG00000110949	ENSMUST00000025802
ENSMUSG00000024871	ENSMUST00000025806
ENSMUSG00000037916	ENSMUST00000042497
ENSMUSG00000037916	ENSMUST00000134479
ENSMUSG00000037916	ENSMUST00000237862
ENSMUSG00000037916	ENSMUST00000128787
ENSMUSG00000060803	ENSMUST00000237893
ENSMUSG00000060803	ENSMUST00000169613
ENSMUSG00000038155	ENSMUST00000042700
ENSMUSG00000058216	ENSMUST00000189808
ENSMUSG00000058216	ENSMUST00000076451
ENSMUSG00000024857	ENSMUST00000162908
ENSMUSG00000024857	ENSMUST00000159148
ENSMUSG00000024857	ENSMUST00000159556
ENSMUSG00000024856	ENSMUST00000025779
ENSMUSG00000024856	ENSMUST00000174514
ENSMUSG00000024851	ENSMUST00000049658
ENSMUSG00000024851	ENSMUST00000100022
ENSMUSG00000024847	ENSMUST00000117831
ENSMUSG00000024847	ENSMUST00000025767
ENSMUSG00000024845	ENSMUST00000171743
ENSMUSG00000024845	ENSMUST00000150627
ENSMUSG00000024842	ENSMUST00000025761
ENSMUSG00000044724	ENSMUST00000096338
ENSMUSG00000024835	ENSMUST00000008893
ENSMUSG00000024830	ENSMUST00000025749
ENSMUSG00000024830	ENSMUST00000118483
ENSMUSG00000045826	ENSMUST00000061086
ENSMUSG00000075289	ENSMUST00000167055
ENSMUSG00000040247	ENSMUST00000045864
ENSMUSG00000040247	ENSMUST00000235450
ENSMUSG00000040385	ENSMUST00000046094
ENSMUSG00000024824	ENSMUST00000025740
ENSMUSG00000040663	ENSMUST00000046506
ENSMUSG00000024854	ENSMUST00000237518
ENSMUSG00000024854	ENSMUST00000025773
ENSMUSG00000034616	ENSMUST00000037992
ENSMUSG00000034616	ENSMUST00000236794
ENSMUSG00000034616	ENSMUST00000113852
ENSMUSG00000005986	ENSMUST00000056888
ENSMUSG00000024858	ENSMUST00000025791
ENSMUSG00000024858	ENSMUST00000088737
ENSMUSG00000054611	ENSMUST00000075856
ENSMUSG00000054611	ENSMUST00000047898
ENSMUSG00000041845	ENSMUST00000048197
ENSMUSG00000041845	ENSMUST00000117462
ENSMUSG00000041845	ENSMUST00000235680
ENSMUSG00000049303	ENSMUST00000059295
ENSMUSG00000042041	ENSMUST00000048482
ENSMUSG00000024892	ENSMUST00000068004
ENSMUSG00000024892	ENSMUST00000224726
ENSMUSG00000024892	ENSMUST00000113825
ENSMUSG00000045045	ENSMUST00000113822
ENSMUSG00000045045	ENSMUST00000053597
ENSMUSG00000024889	ENSMUST00000237022
ENSMUSG00000024889	ENSMUST00000025823
ENSMUSG00000071691	ENSMUST00000177696
ENSMUSG00000071691	ENSMUST00000225896
ENSMUSG00000067889	ENSMUST00000008991
ENSMUSG00000033760	ENSMUST00000182821
ENSMUSG00000033760	ENSMUST00000036744
ENSMUSG00000094936	ENSMUST00000179189
ENSMUSG00000094936	ENSMUST00000180248
ENSMUSG00000006456	ENSMUST00000113793
ENSMUSG00000006456	ENSMUST00000006625
ENSMUSG00000034108	ENSMUST00000236178
ENSMUSG00000034108	ENSMUST00000037246
ENSMUSG00000034108	ENSMUST00000236451
ENSMUSG00000034108	ENSMUST00000235245
ENSMUSG00000067872	ENSMUST00000088653
ENSMUSG00000083282	ENSMUST00000119694
ENSMUSG00000006457	ENSMUST00000006626
ENSMUSG00000006463	ENSMUST00000006632
ENSMUSG00000006464	ENSMUST00000237085
ENSMUSG00000006464	ENSMUST00000053506
ENSMUSG00000063904	ENSMUST00000025851
ENSMUSG00000024901	ENSMUST00000120475
ENSMUSG00000024901	ENSMUST00000025834
ENSMUSG00000024902	ENSMUST00000236917
ENSMUSG00000024902	ENSMUST00000025836
ENSMUSG00000045903	ENSMUST00000056129
ENSMUSG00000024891	ENSMUST00000236152
ENSMUSG00000024891	ENSMUST00000237371
ENSMUSG00000024891	ENSMUST00000025826
ENSMUSG00000047379	ENSMUST00000053705
ENSMUSG00000047379	ENSMUST00000235776
ENSMUSG00000080268	ENSMUST00000116567
ENSMUSG00000024883	ENSMUST00000225427
ENSMUSG00000024883	ENSMUST00000025818
ENSMUSG00000056481	ENSMUST00000070630
ENSMUSG00000061451	ENSMUST00000077066
ENSMUSG00000024875	ENSMUST00000025811
ENSMUSG00000024875	ENSMUST00000237025
ENSMUSG00000024875	ENSMUST00000236687
ENSMUSG00000024875	ENSMUST00000238093
ENSMUSG00000024873	ENSMUST00000025805
ENSMUSG00000024870	ENSMUST00000236149
ENSMUSG00000024870	ENSMUST00000025804
ENSMUSG00000024870	ENSMUST00000237438
ENSMUSG00000024862	ENSMUST00000025798
ENSMUSG00000024862	ENSMUST00000116563
ENSMUSG00000024862	ENSMUST00000113727
ENSMUSG00000024862	ENSMUST00000113728
ENSMUSG00000024855	ENSMUST00000025786
ENSMUSG00000024853	ENSMUST00000025774
ENSMUSG00000047658	ENSMUST00000061169
ENSMUSG00000038498	ENSMUST00000043380
ENSMUSG00000024846	ENSMUST00000025764
ENSMUSG00000024844	ENSMUST00000025762
ENSMUSG00000024844	ENSMUST00000237167
ENSMUSG00000024844	ENSMUST00000170010
ENSMUSG00000024841	ENSMUST00000025759
ENSMUSG00000039148	ENSMUST00000044207
ENSMUSG00000039330	ENSMUST00000235569
ENSMUSG00000024914	ENSMUST00000025853
ENSMUSG00000024914	ENSMUST00000148219
ENSMUSG00000024914	ENSMUST00000113674
ENSMUSG00000024914	ENSMUST00000136579
ENSMUSG00000047423	ENSMUST00000159759
ENSMUSG00000024912	ENSMUST00000025850
ENSMUSG00000095098	ENSMUST00000179549
ENSMUSG00000024911	ENSMUST00000025847
ENSMUSG00000024911	ENSMUST00000225141
ENSMUSG00000024910	ENSMUST00000236256
ENSMUSG00000024910	ENSMUST00000025844
ENSMUSG00000024909	ENSMUST00000166303
ENSMUSG00000024909	ENSMUST00000165485
ENSMUSG00000024909	ENSMUST00000235523
ENSMUSG00000024909	ENSMUST00000236518
ENSMUSG00000024909	ENSMUST00000167371
ENSMUSG00000024909	ENSMUST00000070118
ENSMUSG00000024906	ENSMUST00000124334
ENSMUSG00000056201	ENSMUST00000237122
ENSMUSG00000056201	ENSMUST00000209469
ENSMUSG00000056201	ENSMUST00000116560
ENSMUSG00000056185	ENSMUST00000237111
ENSMUSG00000056185	ENSMUST00000070172
ENSMUSG00000100937	ENSMUST00000189704
ENSMUSG00000024922	ENSMUST00000025861
ENSMUSG00000049562	ENSMUST00000235575
ENSMUSG00000049562	ENSMUST00000096318
ENSMUSG00000024925	ENSMUST00000025864
ENSMUSG00000024926	ENSMUST00000113641
ENSMUSG00000024926	ENSMUST00000235701
ENSMUSG00000024926	ENSMUST00000236229
ENSMUSG00000024927	ENSMUST00000025867
ENSMUSG00000056917	ENSMUST00000080824
ENSMUSG00000056917	ENSMUST00000164304
ENSMUSG00000056917	ENSMUST00000236006
ENSMUSG00000056917	ENSMUST00000237874
ENSMUSG00000056917	ENSMUST00000169854
ENSMUSG00000056917	ENSMUST00000071857
ENSMUSG00000054874	ENSMUST00000113615
ENSMUSG00000004054	ENSMUST00000004156
ENSMUSG00000024936	ENSMUST00000052448
ENSMUSG00000024937	ENSMUST00000049295
ENSMUSG00000024937	ENSMUST00000075606
ENSMUSG00000024937	ENSMUST00000236215
ENSMUSG00000024937	ENSMUST00000235730
ENSMUSG00000024939	ENSMUST00000099955
ENSMUSG00000024939	ENSMUST00000161368
ENSMUSG00000079478	ENSMUST00000025885
ENSMUSG00000024940	ENSMUST00000081496
ENSMUSG00000024941	ENSMUST00000025890
ENSMUSG00000024941	ENSMUST00000236978
ENSMUSG00000024816	ENSMUST00000025728
ENSMUSG00000024818	ENSMUST00000155697
ENSMUSG00000024818	ENSMUST00000025732
ENSMUSG00000044390	ENSMUST00000236767
ENSMUSG00000044390	ENSMUST00000055911
ENSMUSG00000024826	ENSMUST00000136983
ENSMUSG00000024826	ENSMUST00000118623
ENSMUSG00000045664	ENSMUST00000055458
ENSMUSG00000024833	ENSMUST00000165143
ENSMUSG00000024833	ENSMUST00000025752
ENSMUSG00000037451	ENSMUST00000041827
ENSMUSG00000024942	ENSMUST00000164843
ENSMUSG00000024942	ENSMUST00000025891
ENSMUSG00000024807	ENSMUST00000138532
ENSMUSG00000024807	ENSMUST00000025723
ENSMUSG00000024807	ENSMUST00000134667
ENSMUSG00000024807	ENSMUST00000156550
ENSMUSG00000007338	ENSMUST00000007482
ENSMUSG00000038274	ENSMUST00000179142
ENSMUSG00000038274	ENSMUST00000178310
ENSMUSG00000038274	ENSMUST00000237840
ENSMUSG00000038274	ENSMUST00000236217
ENSMUSG00000038274	ENSMUST00000043074
ENSMUSG00000075227	ENSMUST00000162726
ENSMUSG00000024799	ENSMUST00000025713
ENSMUSG00000024799	ENSMUST00000159084
ENSMUSG00000024799	ENSMUST00000113543
ENSMUSG00000024797	ENSMUST00000025711
ENSMUSG00000047733	ENSMUST00000143303
ENSMUSG00000024792	ENSMUST00000025707
ENSMUSG00000024792	ENSMUST00000237738
ENSMUSG00000024791	ENSMUST00000025704
ENSMUSG00000117666	ENSMUST00000235513
ENSMUSG00000054999	ENSMUST00000044451
ENSMUSG00000024790	ENSMUST00000113533
ENSMUSG00000024787	ENSMUST00000025702
ENSMUSG00000024944	ENSMUST00000025893
ENSMUSG00000039699	ENSMUST00000045042
ENSMUSG00000039699	ENSMUST00000237511
ENSMUSG00000024786	ENSMUST00000113528
ENSMUSG00000024784	ENSMUST00000025698
ENSMUSG00000024784	ENSMUST00000113526
ENSMUSG00000024777	ENSMUST00000025695
ENSMUSG00000024773	ENSMUST00000045351
ENSMUSG00000024772	ENSMUST00000025684
ENSMUSG00000024769	ENSMUST00000025681
ENSMUSG00000024947	ENSMUST00000113500
ENSMUSG00000024947	ENSMUST00000113503
ENSMUSG00000024947	ENSMUST00000113504
ENSMUSG00000024947	ENSMUST00000079327
ENSMUSG00000024947	ENSMUST00000056391
ENSMUSG00000024947	ENSMUST00000078137
ENSMUSG00000024947	ENSMUST00000113501
ENSMUSG00000024947	ENSMUST00000113502
ENSMUSG00000024948	ENSMUST00000025897
ENSMUSG00000024949	ENSMUST00000113487
ENSMUSG00000024949	ENSMUST00000113488
ENSMUSG00000024949	ENSMUST00000131252
ENSMUSG00000024949	ENSMUST00000113489
ENSMUSG00000032648	ENSMUST00000113483
ENSMUSG00000032648	ENSMUST00000035269
ENSMUSG00000032946	ENSMUST00000167240
ENSMUSG00000032946	ENSMUST00000035716
ENSMUSG00000032946	ENSMUST00000113476
ENSMUSG00000033768	ENSMUST00000113462
ENSMUSG00000033768	ENSMUST00000137166
ENSMUSG00000033768	ENSMUST00000236635
ENSMUSG00000033768	ENSMUST00000077182
ENSMUSG00000033768	ENSMUST00000235714
ENSMUSG00000033768	ENSMUST00000113461
ENSMUSG00000061742	ENSMUST00000113451
ENSMUSG00000024952	ENSMUST00000237442
ENSMUSG00000024952	ENSMUST00000025903
ENSMUSG00000024952	ENSMUST00000170516
ENSMUSG00000047810	ENSMUST00000113440
ENSMUSG00000024953	ENSMUST00000025904
ENSMUSG00000024953	ENSMUST00000149261
ENSMUSG00000038812	ENSMUST00000116551
ENSMUSG00000038812	ENSMUST00000088257
ENSMUSG00000038812	ENSMUST00000174786
ENSMUSG00000024955	ENSMUST00000239322
ENSMUSG00000024955	ENSMUST00000025906
ENSMUSG00000050623	ENSMUST00000237380
ENSMUSG00000050623	ENSMUST00000057716
ENSMUSG00000024957	ENSMUST00000025908
ENSMUSG00000024958	ENSMUST00000099782
ENSMUSG00000024958	ENSMUST00000237934
ENSMUSG00000024958	ENSMUST00000025909
ENSMUSG00000024958	ENSMUST00000166115
ENSMUSG00000024959	ENSMUST00000237334
ENSMUSG00000024959	ENSMUST00000235240
ENSMUSG00000024959	ENSMUST00000238184
ENSMUSG00000024959	ENSMUST00000113423
ENSMUSG00000024959	ENSMUST00000113426
ENSMUSG00000024959	ENSMUST00000025910
ENSMUSG00000024960	ENSMUST00000025912
ENSMUSG00000056612	ENSMUST00000237084
ENSMUSG00000056612	ENSMUST00000070850
ENSMUSG00000056629	ENSMUST00000070878
ENSMUSG00000056629	ENSMUST00000238181
ENSMUSG00000056629	ENSMUST00000177752
ENSMUSG00000024962	ENSMUST00000025914
ENSMUSG00000024962	ENSMUST00000130048
ENSMUSG00000024963	ENSMUST00000179118
ENSMUSG00000024963	ENSMUST00000025915
ENSMUSG00000037349	ENSMUST00000180765
ENSMUSG00000037349	ENSMUST00000041686
ENSMUSG00000047656	ENSMUST00000088223
ENSMUSG00000024965	ENSMUST00000040772
ENSMUSG00000024966	ENSMUST00000025918
ENSMUSG00000036278	ENSMUST00000040261
ENSMUSG00000047787	ENSMUST00000113383
ENSMUSG00000024767	ENSMUST00000123594
ENSMUSG00000024767	ENSMUST00000025679
ENSMUSG00000035885	ENSMUST00000039758
ENSMUSG00000024764	ENSMUST00000025675
ENSMUSG00000024764	ENSMUST00000236769
ENSMUSG00000024968	ENSMUST00000113369
ENSMUSG00000024968	ENSMUST00000066646
ENSMUSG00000024969	ENSMUST00000165286
ENSMUSG00000024969	ENSMUST00000051711
ENSMUSG00000024969	ENSMUST00000168872
ENSMUSG00000024969	ENSMUST00000025921
ENSMUSG00000024969	ENSMUST00000165965
ENSMUSG00000024969	ENSMUST00000164205
ENSMUSG00000024969	ENSMUST00000032557
ENSMUSG00000024970	ENSMUST00000025924
ENSMUSG00000053080	ENSMUST00000159348
ENSMUSG00000024758	ENSMUST00000088169
ENSMUSG00000024758	ENSMUST00000235593
ENSMUSG00000024758	ENSMUST00000088171
ENSMUSG00000024758	ENSMUST00000025667
ENSMUSG00000024758	ENSMUST00000065304
ENSMUSG00000024759	ENSMUST00000025668
ENSMUSG00000024759	ENSMUST00000170373
ENSMUSG00000060675	ENSMUST00000136756
ENSMUSG00000060675	ENSMUST00000025925
ENSMUSG00000060675	ENSMUST00000136465
