Gene stable ID	Transcript stable ID
ENSMUSG00000034912	ENSMUST00000037181
ENSMUSG00000034912	ENSMUST00000222987
ENSMUSG00000034912	ENSMUST00000222623
ENSMUSG00000034912	ENSMUST00000178814
ENSMUSG00000034912	ENSMUST00000223141
ENSMUSG00000034912	ENSMUST00000113942
ENSMUSG00000061376	ENSMUST00000226845
ENSMUSG00000061376	ENSMUST00000228666
ENSMUSG00000061376	ENSMUST00000227388
ENSMUSG00000061376	ENSMUST00000228113
ENSMUSG00000061376	ENSMUST00000076180
ENSMUSG00000027208	ENSMUST00000064794
ENSMUSG00000027208	ENSMUST00000110442
ENSMUSG00000026727	ENSMUST00000114791
ENSMUSG00000026727	ENSMUST00000028059
ENSMUSG00000026727	ENSMUST00000191959
ENSMUSG00000026727	ENSMUST00000137670
ENSMUSG00000025878	ENSMUST00000127195
ENSMUSG00000025878	ENSMUST00000099496
ENSMUSG00000025878	ENSMUST00000026997
ENSMUSG00000070330	ENSMUST00000093905
ENSMUSG00000040034	ENSMUST00000040135
ENSMUSG00000023073	ENSMUST00000023835
ENSMUSG00000034751	ENSMUST00000166726
ENSMUSG00000034751	ENSMUST00000239261
ENSMUSG00000034751	ENSMUST00000167058
ENSMUSG00000034751	ENSMUST00000194446
ENSMUSG00000034751	ENSMUST00000171791
ENSMUSG00000034751	ENSMUST00000099202
ENSMUSG00000034751	ENSMUST00000167462
ENSMUSG00000034751	ENSMUST00000172264
ENSMUSG00000034751	ENSMUST00000166336
ENSMUSG00000034751	ENSMUST00000164111
ENSMUSG00000099711	ENSMUST00000105017
ENSMUSG00000054453	ENSMUST00000067529
ENSMUSG00000054453	ENSMUST00000086165
ENSMUSG00000118405	ENSMUST00000238726
ENSMUSG00000021418	ENSMUST00000171686
ENSMUSG00000021418	ENSMUST00000174231
ENSMUSG00000021418	ENSMUST00000174230
ENSMUSG00000030598	ENSMUST00000032818
ENSMUSG00000030598	ENSMUST00000108279
ENSMUSG00000030598	ENSMUST00000167118
ENSMUSG00000027206	ENSMUST00000110463
ENSMUSG00000027206	ENSMUST00000028635
ENSMUSG00000027206	ENSMUST00000110462
ENSMUSG00000017713	ENSMUST00000033230
ENSMUSG00000058246	ENSMUST00000221266
ENSMUSG00000058246	ENSMUST00000221620
ENSMUSG00000058246	ENSMUST00000222626
ENSMUSG00000058246	ENSMUST00000231606
ENSMUSG00000058246	ENSMUST00000060609
ENSMUSG00000096566	ENSMUST00000214844
ENSMUSG00000096566	ENSMUST00000099607
ENSMUSG00000096099	ENSMUST00000228239
ENSMUSG00000096099	ENSMUST00000227950
ENSMUSG00000096099	ENSMUST00000226651
ENSMUSG00000096099	ENSMUST00000227679
ENSMUSG00000096099	ENSMUST00000228854
ENSMUSG00000096099	ENSMUST00000072385
ENSMUSG00000024986	ENSMUST00000025944
ENSMUSG00000024986	ENSMUST00000128184
ENSMUSG00000022299	ENSMUST00000022908
ENSMUSG00000022299	ENSMUST00000227323
ENSMUSG00000029634	ENSMUST00000161859
ENSMUSG00000029634	ENSMUST00000067837
ENSMUSG00000029634	ENSMUST00000162219
ENSMUSG00000029634	ENSMUST00000161574
ENSMUSG00000029634	ENSMUST00000161331
ENSMUSG00000029634	ENSMUST00000159074
ENSMUSG00000029634	ENSMUST00000169407
ENSMUSG00000064063	ENSMUST00000078471
ENSMUSG00000038578	ENSMUST00000107544
ENSMUSG00000038578	ENSMUST00000040166
ENSMUSG00000100667	ENSMUST00000188244
ENSMUSG00000042207	ENSMUST00000047714
ENSMUSG00000042207	ENSMUST00000112198
ENSMUSG00000118409	ENSMUST00000178747
ENSMUSG00000002342	ENSMUST00000002413
ENSMUSG00000002342	ENSMUST00000182980
ENSMUSG00000002342	ENSMUST00000182365
ENSMUSG00000002342	ENSMUST00000149105
ENSMUSG00000078721	ENSMUST00000107979
ENSMUSG00000030104	ENSMUST00000089162
ENSMUSG00000003585	ENSMUST00000003681
ENSMUSG00000035929	ENSMUST00000081435
ENSMUSG00000094686	ENSMUST00000095114
ENSMUSG00000053044	ENSMUST00000065248
ENSMUSG00000052374	ENSMUST00000064204
ENSMUSG00000052374	ENSMUST00000221162
ENSMUSG00000052374	ENSMUST00000168193
ENSMUSG00000073096	ENSMUST00000114545
ENSMUSG00000073096	ENSMUST00000153222
ENSMUSG00000073096	ENSMUST00000204071
ENSMUSG00000073096	ENSMUST00000101436
ENSMUSG00000073096	ENSMUST00000203627
ENSMUSG00000026842	ENSMUST00000075759
ENSMUSG00000026842	ENSMUST00000123471
ENSMUSG00000026842	ENSMUST00000028190
ENSMUSG00000026842	ENSMUST00000124089
ENSMUSG00000022781	ENSMUST00000023467
ENSMUSG00000032802	ENSMUST00000041500
ENSMUSG00000071005	ENSMUST00000102957
ENSMUSG00000071005	ENSMUST00000140546
ENSMUSG00000027002	ENSMUST00000028386
ENSMUSG00000027002	ENSMUST00000111760
ENSMUSG00000013662	ENSMUST00000235412
ENSMUSG00000013662	ENSMUST00000236985
ENSMUSG00000013662	ENSMUST00000235142
ENSMUSG00000013662	ENSMUST00000070210
ENSMUSG00000013662	ENSMUST00000236011
ENSMUSG00000013662	ENSMUST00000237752
ENSMUSG00000111611	ENSMUST00000214281
ENSMUSG00000111611	ENSMUST00000215442
ENSMUSG00000101500	ENSMUST00000178827
ENSMUSG00000009281	ENSMUST00000009425
ENSMUSG00000009281	ENSMUST00000204267
ENSMUSG00000009281	ENSMUST00000204930
ENSMUSG00000009281	ENSMUST00000204182
ENSMUSG00000052026	ENSMUST00000025520
ENSMUSG00000074282	ENSMUST00000108436
ENSMUSG00000074282	ENSMUST00000032673
ENSMUSG00000038224	ENSMUST00000108437
ENSMUSG00000038224	ENSMUST00000128330
ENSMUSG00000038224	ENSMUST00000043696
ENSMUSG00000094747	ENSMUST00000099604
ENSMUSG00000094747	ENSMUST00000099606
ENSMUSG00000038486	ENSMUST00000035371
ENSMUSG00000073177	ENSMUST00000101561
ENSMUSG00000074952	ENSMUST00000207560
ENSMUSG00000074952	ENSMUST00000099605
ENSMUSG00000024421	ENSMUST00000092070
ENSMUSG00000024421	ENSMUST00000188815
ENSMUSG00000058258	ENSMUST00000169314
ENSMUSG00000058258	ENSMUST00000177397
ENSMUSG00000058258	ENSMUST00000177400
ENSMUSG00000058258	ENSMUST00000177447
ENSMUSG00000031575	ENSMUST00000068892
ENSMUSG00000031575	ENSMUST00000110610
ENSMUSG00000031575	ENSMUST00000110609
ENSMUSG00000031575	ENSMUST00000110608
ENSMUSG00000031575	ENSMUST00000166078
ENSMUSG00000078722	ENSMUST00000107981
ENSMUSG00000109528	ENSMUST00000216948
ENSMUSG00000109528	ENSMUST00000215045
ENSMUSG00000109528	ENSMUST00000214537
ENSMUSG00000109528	ENSMUST00000214935
ENSMUSG00000109528	ENSMUST00000217452
ENSMUSG00000109528	ENSMUST00000207885
ENSMUSG00000054885	ENSMUST00000107984
ENSMUSG00000054885	ENSMUST00000068158
ENSMUSG00000022797	ENSMUST00000023486
ENSMUSG00000022797	ENSMUST00000120680
ENSMUSG00000022797	ENSMUST00000124243
ENSMUSG00000026331	ENSMUST00000027569
ENSMUSG00000026331	ENSMUST00000189547
ENSMUSG00000026688	ENSMUST00000028005
ENSMUSG00000049133	ENSMUST00000098884
ENSMUSG00000021024	ENSMUST00000163070
ENSMUSG00000021024	ENSMUST00000021412
ENSMUSG00000082316	ENSMUST00000236177
ENSMUSG00000082316	ENSMUST00000122275
ENSMUSG00000061022	ENSMUST00000235574
ENSMUSG00000061022	ENSMUST00000226672
ENSMUSG00000061022	ENSMUST00000077116
ENSMUSG00000028963	ENSMUST00000030803
ENSMUSG00000008575	ENSMUST00000107245
ENSMUSG00000008575	ENSMUST00000107248
ENSMUSG00000008575	ENSMUST00000107247
ENSMUSG00000008575	ENSMUST00000107246
ENSMUSG00000008575	ENSMUST00000155821
ENSMUSG00000008575	ENSMUST00000050872
ENSMUSG00000008575	ENSMUST00000064770
ENSMUSG00000001349	ENSMUST00000214601
ENSMUSG00000001349	ENSMUST00000001384
ENSMUSG00000001349	ENSMUST00000213607
ENSMUSG00000001349	ENSMUST00000216872
ENSMUSG00000072720	ENSMUST00000086617
ENSMUSG00000061533	ENSMUST00000141429
ENSMUSG00000061533	ENSMUST00000140674
ENSMUSG00000026725	ENSMUST00000039178
ENSMUSG00000026725	ENSMUST00000131919
ENSMUSG00000046438	ENSMUST00000055444
ENSMUSG00000071000	ENSMUST00000107860
ENSMUSG00000071000	ENSMUST00000095108
ENSMUSG00000028957	ENSMUST00000103204
ENSMUSG00000068079	ENSMUST00000089112
ENSMUSG00000069280	ENSMUST00000235331
ENSMUSG00000069280	ENSMUST00000236495
ENSMUSG00000069280	ENSMUST00000238002
ENSMUSG00000069280	ENSMUST00000091719
ENSMUSG00000020865	ENSMUST00000021231
ENSMUSG00000020865	ENSMUST00000178136
ENSMUSG00000055826	ENSMUST00000069562
ENSMUSG00000025154	ENSMUST00000026150
ENSMUSG00000025154	ENSMUST00000163265
ENSMUSG00000025154	ENSMUST00000177495
ENSMUSG00000048271	ENSMUST00000114884
ENSMUSG00000048271	ENSMUST00000059644
ENSMUSG00000048271	ENSMUST00000030920
ENSMUSG00000048271	ENSMUST00000144967
ENSMUSG00000048271	ENSMUST00000133313
ENSMUSG00000042717	ENSMUST00000045096
ENSMUSG00000056832	ENSMUST00000162554
ENSMUSG00000056832	ENSMUST00000161751
ENSMUSG00000026767	ENSMUST00000028105
ENSMUSG00000026767	ENSMUST00000124603
ENSMUSG00000026767	ENSMUST00000129993
ENSMUSG00000026767	ENSMUST00000129348
ENSMUSG00000026767	ENSMUST00000124515
ENSMUSG00000000561	ENSMUST00000010278
ENSMUSG00000000561	ENSMUST00000128005
ENSMUSG00000020598	ENSMUST00000110748
ENSMUSG00000020598	ENSMUST00000020939
ENSMUSG00000020598	ENSMUST00000220126
ENSMUSG00000020598	ENSMUST00000218540
ENSMUSG00000020598	ENSMUST00000218431
ENSMUSG00000020598	ENSMUST00000220082
ENSMUSG00000020598	ENSMUST00000218062
ENSMUSG00000078783	ENSMUST00000108361
ENSMUSG00000061313	ENSMUST00000033975
ENSMUSG00000061313	ENSMUST00000210777
ENSMUSG00000061313	ENSMUST00000211688
ENSMUSG00000061313	ENSMUST00000211751
ENSMUSG00000061313	ENSMUST00000210888
ENSMUSG00000020647	ENSMUST00000085814
ENSMUSG00000020647	ENSMUST00000220434
ENSMUSG00000020647	ENSMUST00000219373
ENSMUSG00000020647	ENSMUST00000218191
ENSMUSG00000020647	ENSMUST00000217674
ENSMUSG00000020647	ENSMUST00000219275
ENSMUSG00000020647	ENSMUST00000219715
ENSMUSG00000030811	ENSMUST00000205689
ENSMUSG00000030811	ENSMUST00000186207
ENSMUSG00000030811	ENSMUST00000189562
ENSMUSG00000030811	ENSMUST00000186116
ENSMUSG00000030811	ENSMUST00000033081
ENSMUSG00000030811	ENSMUST00000188580
ENSMUSG00000030811	ENSMUST00000206893
ENSMUSG00000000278	ENSMUST00000000287
ENSMUSG00000012640	ENSMUST00000012796
ENSMUSG00000012640	ENSMUST00000048015
ENSMUSG00000012640	ENSMUST00000107986
ENSMUSG00000012640	ENSMUST00000139061
ENSMUSG00000012640	ENSMUST00000135130
ENSMUSG00000047592	ENSMUST00000162519
ENSMUSG00000047592	ENSMUST00000161047
ENSMUSG00000047592	ENSMUST00000159798
ENSMUSG00000047592	ENSMUST00000159964
ENSMUSG00000047592	ENSMUST00000110929
ENSMUSG00000027698	ENSMUST00000046515
ENSMUSG00000027698	ENSMUST00000091284
ENSMUSG00000025383	ENSMUST00000026449
ENSMUSG00000014551	ENSMUST00000140438
ENSMUSG00000027404	ENSMUST00000103199
ENSMUSG00000041997	ENSMUST00000038584
ENSMUSG00000052928	ENSMUST00000165559
ENSMUSG00000005893	ENSMUST00000113460
ENSMUSG00000005893	ENSMUST00000113463
ENSMUSG00000005893	ENSMUST00000133133
ENSMUSG00000020133	ENSMUST00000020341
ENSMUSG00000004044	ENSMUST00000060792
ENSMUSG00000072568	ENSMUST00000100635
ENSMUSG00000118600	ENSMUST00000239231
ENSMUSG00000034875	ENSMUST00000040962
ENSMUSG00000095788	ENSMUST00000099201
ENSMUSG00000095788	ENSMUST00000192700
ENSMUSG00000095788	ENSMUST00000194144
ENSMUSG00000020135	ENSMUST00000105359
ENSMUSG00000020135	ENSMUST00000154212
ENSMUSG00000020135	ENSMUST00000140828
ENSMUSG00000020135	ENSMUST00000138909
ENSMUSG00000020135	ENSMUST00000020349
ENSMUSG00000079084	ENSMUST00000217444
ENSMUSG00000079084	ENSMUST00000110583
ENSMUSG00000079084	ENSMUST00000216578
ENSMUSG00000036622	ENSMUST00000168047
ENSMUSG00000036622	ENSMUST00000037055
ENSMUSG00000036622	ENSMUST00000127833
ENSMUSG00000078491	ENSMUST00000105667
ENSMUSG00000034667	ENSMUST00000218004
ENSMUSG00000034667	ENSMUST00000219334
ENSMUSG00000034667	ENSMUST00000217865
ENSMUSG00000034667	ENSMUST00000039810
ENSMUSG00000039164	ENSMUST00000048431
ENSMUSG00000069258	ENSMUST00000102954
ENSMUSG00000069258	ENSMUST00000091678
ENSMUSG00000053113	ENSMUST00000054002
ENSMUSG00000035711	ENSMUST00000223563
ENSMUSG00000035711	ENSMUST00000047877
ENSMUSG00000027835	ENSMUST00000161137
ENSMUSG00000027835	ENSMUST00000029424
ENSMUSG00000027835	ENSMUST00000162138
ENSMUSG00000033720	ENSMUST00000045846
ENSMUSG00000033720	ENSMUST00000059034
ENSMUSG00000033720	ENSMUST00000113788
ENSMUSG00000033720	ENSMUST00000113787
ENSMUSG00000028518	ENSMUST00000030243
ENSMUSG00000101294	ENSMUST00000186329
ENSMUSG00000095934	ENSMUST00000177912
ENSMUSG00000046378	ENSMUST00000106340
ENSMUSG00000046378	ENSMUST00000052937
ENSMUSG00000046378	ENSMUST00000106339
ENSMUSG00000074340	ENSMUST00000000573
ENSMUSG00000021056	ENSMUST00000021453
ENSMUSG00000021056	ENSMUST00000218426
ENSMUSG00000021056	ENSMUST00000219327
ENSMUSG00000029404	ENSMUST00000149835
ENSMUSG00000029404	ENSMUST00000031351
ENSMUSG00000029404	ENSMUST00000122394
ENSMUSG00000029404	ENSMUST00000145667
ENSMUSG00000029404	ENSMUST00000196401
ENSMUSG00000020781	ENSMUST00000021134
ENSMUSG00000020781	ENSMUST00000106481
ENSMUSG00000020781	ENSMUST00000136343
ENSMUSG00000020781	ENSMUST00000154304
ENSMUSG00000020781	ENSMUST00000157061
ENSMUSG00000026437	ENSMUST00000027697
ENSMUSG00000026437	ENSMUST00000112362
ENSMUSG00000027207	ENSMUST00000028636
ENSMUSG00000027207	ENSMUST00000125084
ENSMUSG00000027207	ENSMUST00000134337
ENSMUSG00000027207	ENSMUST00000134798
ENSMUSG00000027207	ENSMUST00000094604
ENSMUSG00000047085	ENSMUST00000127790
ENSMUSG00000047085	ENSMUST00000058667
ENSMUSG00000047085	ENSMUST00000156093
ENSMUSG00000063689	ENSMUST00000073115
ENSMUSG00000030685	ENSMUST00000032924
ENSMUSG00000091055	ENSMUST00000170760
ENSMUSG00000037316	ENSMUST00000038498
ENSMUSG00000015943	ENSMUST00000107099
ENSMUSG00000015943	ENSMUST00000177442
ENSMUSG00000015943	ENSMUST00000016087
ENSMUSG00000013629	ENSMUST00000013773
ENSMUSG00000013629	ENSMUST00000201838
ENSMUSG00000013629	ENSMUST00000202795
ENSMUSG00000013629	ENSMUST00000201182
ENSMUSG00000013629	ENSMUST00000200953
ENSMUSG00000013629	ENSMUST00000202973
ENSMUSG00000066512	ENSMUST00000074359
ENSMUSG00000022377	ENSMUST00000177371
ENSMUSG00000022377	ENSMUST00000177083
ENSMUSG00000022377	ENSMUST00000177374
ENSMUSG00000022377	ENSMUST00000175793
ENSMUSG00000022377	ENSMUST00000175799
ENSMUSG00000022377	ENSMUST00000176384
ENSMUSG00000022377	ENSMUST00000177035
ENSMUSG00000022377	ENSMUST00000176014
ENSMUSG00000022377	ENSMUST00000176358
ENSMUSG00000022377	ENSMUST00000175963
ENSMUSG00000022377	ENSMUST00000110114
ENSMUSG00000022377	ENSMUST00000110115
ENSMUSG00000022377	ENSMUST00000023008
ENSMUSG00000063935	ENSMUST00000073528
ENSMUSG00000063935	ENSMUST00000202174
ENSMUSG00000029580	ENSMUST00000100497
ENSMUSG00000029580	ENSMUST00000167721
ENSMUSG00000029580	ENSMUST00000171419
ENSMUSG00000029580	ENSMUST00000163829
ENSMUSG00000029580	ENSMUST00000106216
ENSMUSG00000030683	ENSMUST00000106335
ENSMUSG00000030683	ENSMUST00000146017
ENSMUSG00000030683	ENSMUST00000106333
ENSMUSG00000030683	ENSMUST00000106332
ENSMUSG00000030683	ENSMUST00000125669
ENSMUSG00000078324	ENSMUST00000105117
ENSMUSG00000041362	ENSMUST00000163821
ENSMUSG00000041362	ENSMUST00000047511
ENSMUSG00000050552	ENSMUST00000062067
ENSMUSG00000096915	ENSMUST00000179466
ENSMUSG00000040938	ENSMUST00000126388
ENSMUSG00000040938	ENSMUST00000094055
ENSMUSG00000040938	ENSMUST00000126296
ENSMUSG00000040938	ENSMUST00000136328
ENSMUSG00000040938	ENSMUST00000153993
ENSMUSG00000040938	ENSMUST00000171032
ENSMUSG00000118429	ENSMUST00000238632
ENSMUSG00000003779	ENSMUST00000167161
ENSMUSG00000003779	ENSMUST00000237407
ENSMUSG00000003779	ENSMUST00000166044
ENSMUSG00000003779	ENSMUST00000236114
ENSMUSG00000028517	ENSMUST00000064139
ENSMUSG00000108827	ENSMUST00000213559
ENSMUSG00000108827	ENSMUST00000207169
ENSMUSG00000095659	ENSMUST00000203586
ENSMUSG00000095659	ENSMUST00000178425
ENSMUSG00000109403	ENSMUST00000213602
ENSMUSG00000109403	ENSMUST00000215321
ENSMUSG00000109403	ENSMUST00000208536
ENSMUSG00000056043	ENSMUST00000069912
ENSMUSG00000000563	ENSMUST00000118209
ENSMUSG00000000563	ENSMUST00000199311
ENSMUSG00000028756	ENSMUST00000105816
ENSMUSG00000028756	ENSMUST00000030536
ENSMUSG00000028756	ENSMUST00000105817
ENSMUSG00000063903	ENSMUST00000075162
ENSMUSG00000063903	ENSMUST00000206144
ENSMUSG00000044646	ENSMUST00000058997
ENSMUSG00000044646	ENSMUST00000167921
ENSMUSG00000021359	ENSMUST00000021787
ENSMUSG00000021359	ENSMUST00000223869
ENSMUSG00000021359	ENSMUST00000225180
ENSMUSG00000021359	ENSMUST00000224999
ENSMUSG00000021359	ENSMUST00000224665
ENSMUSG00000021359	ENSMUST00000110193
ENSMUSG00000029627	ENSMUST00000031632
ENSMUSG00000029627	ENSMUST00000162220
ENSMUSG00000029627	ENSMUST00000198959
ENSMUSG00000074947	ENSMUST00000213961
ENSMUSG00000074947	ENSMUST00000213582
ENSMUSG00000074947	ENSMUST00000215531
ENSMUSG00000074947	ENSMUST00000099600
ENSMUSG00000075284	ENSMUST00000094681
ENSMUSG00000075284	ENSMUST00000102680
ENSMUSG00000075284	ENSMUST00000102679
ENSMUSG00000075284	ENSMUST00000141264
ENSMUSG00000075284	ENSMUST00000151939
ENSMUSG00000044340	ENSMUST00000061047
ENSMUSG00000067367	ENSMUST00000087514
ENSMUSG00000067367	ENSMUST00000130721
ENSMUSG00000067367	ENSMUST00000123207
ENSMUSG00000067367	ENSMUST00000132190
ENSMUSG00000067367	ENSMUST00000202506
ENSMUSG00000067367	ENSMUST00000152066
ENSMUSG00000067367	ENSMUST00000155300
ENSMUSG00000067367	ENSMUST00000114106
ENSMUSG00000022300	ENSMUST00000022909
ENSMUSG00000060204	ENSMUST00000031124
ENSMUSG00000094606	ENSMUST00000074943
ENSMUSG00000094606	ENSMUST00000086298
ENSMUSG00000021048	ENSMUST00000021443
ENSMUSG00000021048	ENSMUST00000220046
ENSMUSG00000021048	ENSMUST00000220321
ENSMUSG00000026433	ENSMUST00000112386
ENSMUSG00000026433	ENSMUST00000027693
ENSMUSG00000083780	ENSMUST00000184254
ENSMUSG00000083780	ENSMUST00000185012
ENSMUSG00000017715	ENSMUST00000132676
ENSMUSG00000058685	ENSMUST00000094863
ENSMUSG00000051343	ENSMUST00000060837
ENSMUSG00000051343	ENSMUST00000204087
ENSMUSG00000055805	ENSMUST00000042286
ENSMUSG00000055805	ENSMUST00000218163
ENSMUSG00000055805	ENSMUST00000107027
ENSMUSG00000055805	ENSMUST00000129726
ENSMUSG00000014402	ENSMUST00000014546
ENSMUSG00000014402	ENSMUST00000209538
ENSMUSG00000014402	ENSMUST00000156335
ENSMUSG00000014402	ENSMUST00000210664
ENSMUSG00000014402	ENSMUST00000143413
ENSMUSG00000074946	ENSMUST00000213577
ENSMUSG00000074946	ENSMUST00000216071
ENSMUSG00000074946	ENSMUST00000099599
ENSMUSG00000046417	ENSMUST00000057194
ENSMUSG00000043964	ENSMUST00000118865
ENSMUSG00000043964	ENSMUST00000061587
ENSMUSG00000043964	ENSMUST00000121504
ENSMUSG00000019428	ENSMUST00000119353
ENSMUSG00000019428	ENSMUST00000075491
ENSMUSG00000019428	ENSMUST00000119698
ENSMUSG00000019428	ENSMUST00000119425
ENSMUSG00000003452	ENSMUST00000086829
ENSMUSG00000003452	ENSMUST00000111513
ENSMUSG00000003452	ENSMUST00000003544
ENSMUSG00000003452	ENSMUST00000172926
ENSMUSG00000078753	ENSMUST00000108087
ENSMUSG00000055991	ENSMUST00000085671
ENSMUSG00000055991	ENSMUST00000031601
ENSMUSG00000055991	ENSMUST00000161881
ENSMUSG00000074945	ENSMUST00000207976
ENSMUSG00000074945	ENSMUST00000099598
ENSMUSG00000036306	ENSMUST00000185176
ENSMUSG00000036306	ENSMUST00000037049
ENSMUSG00000014959	ENSMUST00000112201
ENSMUSG00000014959	ENSMUST00000028509
ENSMUSG00000014959	ENSMUST00000112205
ENSMUSG00000014959	ENSMUST00000133432
ENSMUSG00000109033	ENSMUST00000207542
ENSMUSG00000109033	ENSMUST00000217078
ENSMUSG00000109033	ENSMUST00000208654
ENSMUSG00000059336	ENSMUST00000091813
ENSMUSG00000059336	ENSMUST00000160292
ENSMUSG00000059336	ENSMUST00000160639
ENSMUSG00000026726	ENSMUST00000091436
ENSMUSG00000109801	ENSMUST00000213696
ENSMUSG00000109801	ENSMUST00000099596
ENSMUSG00000026342	ENSMUST00000190037
ENSMUSG00000026342	ENSMUST00000027580
ENSMUSG00000050776	ENSMUST00000214801
ENSMUSG00000050776	ENSMUST00000216988
ENSMUSG00000050776	ENSMUST00000060098
ENSMUSG00000079602	ENSMUST00000114915
ENSMUSG00000030780	ENSMUST00000033044
ENSMUSG00000030780	ENSMUST00000137677
ENSMUSG00000025783	ENSMUST00000026889
ENSMUSG00000025783	ENSMUST00000114919
ENSMUSG00000066441	ENSMUST00000161204
ENSMUSG00000066441	ENSMUST00000085254
ENSMUSG00000029086	ENSMUST00000074113
ENSMUSG00000029086	ENSMUST00000196378
ENSMUSG00000029086	ENSMUST00000165909
ENSMUSG00000029086	ENSMUST00000087441
ENSMUSG00000029086	ENSMUST00000171543
ENSMUSG00000029086	ENSMUST00000197750
ENSMUSG00000029086	ENSMUST00000197706
ENSMUSG00000029086	ENSMUST00000030973
ENSMUSG00000029086	ENSMUST00000196178
ENSMUSG00000029086	ENSMUST00000179059
ENSMUSG00000029086	ENSMUST00000177946
ENSMUSG00000029086	ENSMUST00000087442
ENSMUSG00000022636	ENSMUST00000023312
ENSMUSG00000022636	ENSMUST00000167115
ENSMUSG00000022636	ENSMUST00000170035
ENSMUSG00000022636	ENSMUST00000164728
ENSMUSG00000022636	ENSMUST00000168071
ENSMUSG00000102439	ENSMUST00000179250
ENSMUSG00000102439	ENSMUST00000050758
ENSMUSG00000102439	ENSMUST00000178695
ENSMUSG00000102439	ENSMUST00000179477
ENSMUSG00000102439	ENSMUST00000178008
ENSMUSG00000102439	ENSMUST00000180293
ENSMUSG00000102439	ENSMUST00000180308
ENSMUSG00000102439	ENSMUST00000178752
ENSMUSG00000040485	ENSMUST00000036643
ENSMUSG00000015619	ENSMUST00000102976
ENSMUSG00000015619	ENSMUST00000130615
ENSMUSG00000047554	ENSMUST00000094097
ENSMUSG00000047554	ENSMUST00000119929
ENSMUSG00000047554	ENSMUST00000118429
ENSMUSG00000000693	ENSMUST00000000707
ENSMUSG00000000693	ENSMUST00000101257
ENSMUSG00000034730	ENSMUST00000042035
ENSMUSG00000034730	ENSMUST00000189353
ENSMUSG00000034730	ENSMUST00000190524
ENSMUSG00000034730	ENSMUST00000185682
ENSMUSG00000034730	ENSMUST00000187599
ENSMUSG00000034730	ENSMUST00000170845
ENSMUSG00000025161	ENSMUST00000070653
ENSMUSG00000025161	ENSMUST00000154187
ENSMUSG00000025161	ENSMUST00000129473
ENSMUSG00000025161	ENSMUST00000133029
ENSMUSG00000025161	ENSMUST00000168579
ENSMUSG00000025161	ENSMUST00000100130
ENSMUSG00000033987	ENSMUST00000132685
ENSMUSG00000033987	ENSMUST00000084803
ENSMUSG00000033987	ENSMUST00000106308
ENSMUSG00000073424	ENSMUST00000168171
ENSMUSG00000073424	ENSMUST00000008801
ENSMUSG00000045246	ENSMUST00000061828
ENSMUSG00000045246	ENSMUST00000164382
ENSMUSG00000024619	ENSMUST00000025521
ENSMUSG00000020937	ENSMUST00000128650
ENSMUSG00000020937	ENSMUST00000103077
ENSMUSG00000038201	ENSMUST00000107774
ENSMUSG00000002814	ENSMUST00000130068
ENSMUSG00000002814	ENSMUST00000120417
ENSMUSG00000002814	ENSMUST00000117743
ENSMUSG00000002814	ENSMUST00000102668
ENSMUSG00000002814	ENSMUST00000002891
ENSMUSG00000045948	ENSMUST00000171183
ENSMUSG00000045948	ENSMUST00000056078
ENSMUSG00000045948	ENSMUST00000165004
ENSMUSG00000024370	ENSMUST00000025228
ENSMUSG00000024370	ENSMUST00000133181
ENSMUSG00000053475	ENSMUST00000065927
ENSMUSG00000035011	ENSMUST00000125261
ENSMUSG00000035011	ENSMUST00000048128
ENSMUSG00000035011	ENSMUST00000119606
ENSMUSG00000035011	ENSMUST00000146895
ENSMUSG00000035011	ENSMUST00000121840
ENSMUSG00000035011	ENSMUST00000117956
ENSMUSG00000049489	ENSMUST00000059468
ENSMUSG00000029581	ENSMUST00000031565
ENSMUSG00000029581	ENSMUST00000198017
ENSMUSG00000029581	ENSMUST00000129306
ENSMUSG00000068328	ENSMUST00000092618
ENSMUSG00000051427	ENSMUST00000093381
ENSMUSG00000051427	ENSMUST00000101626
ENSMUSG00000057715	ENSMUST00000048613
ENSMUSG00000057715	ENSMUST00000135014
ENSMUSG00000057715	ENSMUST00000137824
ENSMUSG00000057715	ENSMUST00000179089
ENSMUSG00000057715	ENSMUST00000141339
ENSMUSG00000057715	ENSMUST00000171690
ENSMUSG00000017493	ENSMUST00000017637
ENSMUSG00000017493	ENSMUST00000177092
ENSMUSG00000017493	ENSMUST00000140772
ENSMUSG00000059897	ENSMUST00000212681
ENSMUSG00000059897	ENSMUST00000212312
ENSMUSG00000059897	ENSMUST00000110216
ENSMUSG00000025162	ENSMUST00000018274
ENSMUSG00000025162	ENSMUST00000154483
ENSMUSG00000025162	ENSMUST00000070575
ENSMUSG00000025162	ENSMUST00000239115
ENSMUSG00000072640	ENSMUST00000147875
ENSMUSG00000072640	ENSMUST00000141321
ENSMUSG00000068302	ENSMUST00000089578
ENSMUSG00000068302	ENSMUST00000174469
ENSMUSG00000028699	ENSMUST00000030465
ENSMUSG00000028699	ENSMUST00000143426
ENSMUSG00000042737	ENSMUST00000107462
ENSMUSG00000042737	ENSMUST00000040824
ENSMUSG00000021363	ENSMUST00000225084
ENSMUSG00000021363	ENSMUST00000070193
ENSMUSG00000021363	ENSMUST00000224740
ENSMUSG00000021363	ENSMUST00000225906
