Gene stable ID	Transcript stable ID
ENSG00000198910	ENST00000361981
ENSG00000112461	ENST00000400698
ENSG00000112461	ENST00000230223
ENSG00000204689	ENST00000391549
ENSG00000204689	ENST00000550017
ENSG00000204692	ENST00000383556
ENSG00000204692	ENST00000550681
ENSG00000206472	ENST00000383551
ENSG00000206472	ENST00000400696
ENSG00000206472	ENST00000546665
ENSG00000204690	ENST00000377140
ENSG00000175213	ENST00000311764
ENSG00000197566	ENST00000311331
ENSG00000197566	ENST00000583766
ENSG00000197566	ENST00000423860
ENSG00000018280	ENST00000233202
ENSG00000206471	ENST00000400693
ENSG00000206471	ENST00000400694
ENSG00000206471	ENST00000383550
ENSG00000206471	ENST00000400689
ENSG00000124172	ENST00000243997
ENSG00000124172	ENST00000395663
ENSG00000124172	ENST00000395659
ENSG00000170577	ENST00000303077
ENSG00000187550	ENST00000413299
ENSG00000187550	ENST00000344158
ENSG00000231274	ENST00000612221
ENSG00000231274	ENST00000592464
ENSG00000101162	ENST00000217133
ENSG00000218891	ENST00000325421
ENSG00000218891	ENST00000592239
ENSG00000167791	ENST00000353903
ENSG00000167791	ENST00000294288
ENSG00000167791	ENST00000636477
ENSG00000119630	ENST00000555567
ENSG00000119630	ENST00000553716
ENSG00000119630	ENST00000238607
ENSG00000119630	ENST00000405431
ENSG00000147082	ENST00000376042
ENSG00000147082	ENST00000376038
ENSG00000147082	ENST00000276014
ENSG00000147082	ENST00000348603
ENSG00000235233	ENST00000418465
ENSG00000235233	ENST00000420259
ENSG00000235233	ENST00000432479
ENSG00000235233	ENST00000417943
ENSG00000235233	ENST00000639458
ENSG00000235233	ENST00000638993
ENSG00000171443	ENST00000589521
ENSG00000171443	ENST00000301073
ENSG00000171443	ENST00000591046
ENSG00000168101	ENST00000304301
ENSG00000168101	ENST00000586252
ENSG00000168101	ENST00000586536
ENSG00000168101	ENST00000405142
ENSG00000168101	ENST00000590460
ENSG00000179943	ENST00000221665
ENSG00000179943	ENST00000590714
ENSG00000179943	ENST00000592585
ENSG00000179943	ENST00000587678
ENSG00000179943	ENST00000587414
ENSG00000261221	ENST00000568956
ENSG00000261221	ENST00000630143
ENSG00000179922	ENST00000325351
ENSG00000179922	ENST00000591479
ENSG00000144036	ENST00000272427
ENSG00000144036	ENST00000634650
ENSG00000144036	ENST00000410104
ENSG00000196507	ENST00000372628
ENSG00000196507	ENST00000372627
ENSG00000196507	ENST00000243286
ENSG00000174990	ENST00000649158
ENSG00000174990	ENST00000648177
ENSG00000174990	ENST00000649794
ENSG00000182175	ENST00000329082
ENSG00000182175	ENST00000542321
ENSG00000182175	ENST00000557301
ENSG00000182175	ENST00000557420
ENSG00000182175	ENST00000556658
ENSG00000182175	ENST00000555598
ENSG00000182175	ENST00000556950
ENSG00000182175	ENST00000425933
ENSG00000182175	ENST00000543599
ENSG00000169418	ENST00000368680
ENSG00000173581	ENST00000592996
ENSG00000173581	ENST00000593069
ENSG00000173581	ENST00000308964
ENSG00000173581	ENST00000587213
ENSG00000173581	ENST00000586790
ENSG00000173581	ENST00000591578
ENSG00000173581	ENST00000588740
ENSG00000173581	ENST00000591241
ENSG00000125648	ENST00000595810
ENSG00000125648	ENST00000598908
ENSG00000125648	ENST00000601322
ENSG00000125648	ENST00000301454
ENSG00000125648	ENST00000593600
ENSG00000125648	ENST00000600682
ENSG00000125648	ENST00000334510
ENSG00000125648	ENST00000597307
ENSG00000172465	ENST00000372626
ENSG00000172465	ENST00000372625
ENSG00000172465	ENST00000372624
ENSG00000198755	ENST00000322203
ENSG00000115138	ENST00000405623
ENSG00000115138	ENST00000264708
ENSG00000115138	ENST00000395826
ENSG00000115138	ENST00000449220
ENSG00000115138	ENST00000380794
ENSG00000171425	ENST00000587252
ENSG00000171425	ENST00000585995
ENSG00000171425	ENST00000270451
ENSG00000171425	ENST00000588537
ENSG00000162873	ENST00000367155
ENSG00000162873	ENST00000367156
ENSG00000162873	ENST00000460687
ENSG00000162873	ENST00000606181
ENSG00000162873	ENST00000607826
ENSG00000162873	ENST00000607173
ENSG00000162873	ENST00000491471
ENSG00000162873	ENST00000606887
ENSG00000162873	ENST00000539253
ENSG00000213015	ENST00000592881
ENSG00000213015	ENST00000325333
ENSG00000213015	ENST00000590190
ENSG00000213015	ENST00000543039
ENSG00000213015	ENST00000592461
ENSG00000213015	ENST00000545125
ENSG00000135823	ENST00000258301
ENSG00000135823	ENST00000542060
ENSG00000180210	ENST00000311907
ENSG00000180210	ENST00000530231
ENSG00000180210	ENST00000442468
ENSG00000122025	ENST00000241453
ENSG00000063601	ENST00000493995
ENSG00000063601	ENST00000439546
ENSG00000063601	ENST00000429965
ENSG00000063601	ENST00000434699
ENSG00000063601	ENST00000370390
ENSG00000063601	ENST00000490316
ENSG00000063601	ENST00000445323
ENSG00000063601	ENST00000438018
ENSG00000063601	ENST00000436701
ENSG00000063601	ENST00000542156
ENSG00000063244	ENST00000450554
ENSG00000063244	ENST00000308924
ENSG00000063244	ENST00000590551
ENSG00000131477	ENST00000589683
ENSG00000131477	ENST00000588928
ENSG00000131477	ENST00000253796
ENSG00000131477	ENST00000587142
ENSG00000131477	ENST00000588576
ENSG00000135835	ENST00000367588
ENSG00000135835	ENST00000367587
ENSG00000135835	ENST00000483705
ENSG00000135835	ENST00000461346
ENSG00000205744	ENST00000381480
ENSG00000205744	ENST00000543576
ENSG00000205744	ENST00000590173
ENSG00000205744	ENST00000590473
ENSG00000205744	ENST00000588421
ENSG00000134376	ENST00000638467
ENSG00000134376	ENST00000367400
ENSG00000134376	ENST00000367399
ENSG00000134376	ENST00000367397
ENSG00000134376	ENST00000448952
ENSG00000134376	ENST00000538660
ENSG00000134376	ENST00000535699
ENSG00000140853	ENST00000262510
ENSG00000140853	ENST00000544641
ENSG00000140853	ENST00000538059
ENSG00000140853	ENST00000539144
ENSG00000140853	ENST00000538805
ENSG00000140853	ENST00000538110
ENSG00000140853	ENST00000543030
ENSG00000140853	ENST00000399221
ENSG00000140853	ENST00000436936
ENSG00000089820	ENST00000393721
ENSG00000089820	ENST00000370028
ENSG00000089820	ENST00000350060
ENSG00000089820	ENST00000370016
ENSG00000089820	ENST00000454164
ENSG00000089820	ENST00000442172
ENSG00000089820	ENST00000422918
ENSG00000089820	ENST00000461052
ENSG00000089820	ENST00000418750
ENSG00000089820	ENST00000488269
ENSG00000089820	ENST00000442262
ENSG00000089820	ENST00000422091
ENSG00000167654	ENST00000598136
ENSG00000167654	ENST00000450849
ENSG00000167654	ENST00000600960
ENSG00000166133	ENST00000315616
ENSG00000166133	ENST00000559271
ENSG00000166133	ENST00000616318
ENSG00000101166	ENST00000355937
ENSG00000101166	ENST00000371033
ENSG00000227333	ENST00000451745
ENSG00000227333	ENST00000429506
ENSG00000227333	ENST00000450229
ENSG00000227333	ENST00000428442
ENSG00000227333	ENST00000420930
ENSG00000135973	ENST00000258456
ENSG00000236949	ENST00000437373
ENSG00000236949	ENST00000431032
ENSG00000236949	ENST00000433264
ENSG00000236949	ENST00000432545
ENSG00000185792	ENST00000332836
ENSG00000185792	ENST00000590200
ENSG00000154473	ENST00000368865
ENSG00000154473	ENST00000368859
ENSG00000154473	ENST00000368858
ENSG00000154473	ENST00000407911
ENSG00000119718	ENST00000266126
ENSG00000119718	ENST00000554748
ENSG00000130545	ENST00000598494
ENSG00000130545	ENST00000600229
ENSG00000130545	ENST00000356762
ENSG00000130545	ENST00000308243
ENSG00000231372	ENST00000428059
ENSG00000231372	ENST00000456351
ENSG00000063245	ENST00000270460
ENSG00000063245	ENST00000085079
ENSG00000063245	ENST00000411543
ENSG00000063245	ENST00000589704
ENSG00000124203	ENST00000637017
ENSG00000124203	ENST00000371030
ENSG00000131475	ENST00000253794
ENSG00000131475	ENST00000590339
ENSG00000131475	ENST00000589520
ENSG00000124205	ENST00000311585
ENSG00000124205	ENST00000644821
ENSG00000124205	ENST00000337938
ENSG00000124205	ENST00000371025
ENSG00000124205	ENST00000395654
ENSG00000124205	ENST00000672969
ENSG00000124205	ENST00000371028
ENSG00000223638	ENST00000434937
ENSG00000135318	ENST00000369646
ENSG00000135318	ENST00000257770
ENSG00000135318	ENST00000416334
ENSG00000135318	ENST00000437581
ENSG00000135318	ENST00000369651
ENSG00000229292	ENST00000341750
ENSG00000197635	ENST00000360534
ENSG00000197635	ENST00000628861
ENSG00000232859	ENST00000379103
ENSG00000232859	ENST00000460380
ENSG00000232859	ENST00000508862
ENSG00000232859	ENST00000379102
ENSG00000232859	ENST00000503642
ENSG00000232859	ENST00000508816
ENSG00000183671	ENST00000407325
ENSG00000183671	ENST00000437420
ENSG00000183671	ENST00000442134
ENSG00000183671	ENST00000451790
ENSG00000183671	ENST00000447845
ENSG00000183671	ENST00000439932
ENSG00000183671	ENST00000411719
ENSG00000183671	ENST00000458440
ENSG00000183671	ENST00000612892
ENSG00000183671	ENST00000621141
ENSG00000266202	ENST00000582441
ENSG00000235657	ENST00000457879
ENSG00000235657	ENST00000438861
ENSG00000235657	ENST00000453975
ENSG00000235657	ENST00000638608
ENSG00000235657	ENST00000547271
ENSG00000235657	ENST00000640080
ENSG00000179873	ENST00000589824
ENSG00000179873	ENST00000592953
ENSG00000179873	ENST00000589093
ENSG00000179873	ENST00000593208
ENSG00000265118	ENST00000578584
ENSG00000265118	ENST00000584948
ENSG00000130829	ENST00000370167
ENSG00000130829	ENST00000342782
ENSG00000206470	ENST00000383549
ENSG00000167468	ENST00000354171
ENSG00000167468	ENST00000589115
ENSG00000167468	ENST00000611653
ENSG00000167468	ENST00000593032
ENSG00000167468	ENST00000588919
ENSG00000167468	ENST00000585362
ENSG00000167468	ENST00000614791
ENSG00000167468	ENST00000587648
ENSG00000167468	ENST00000622390
ENSG00000167468	ENST00000616066
ENSG00000139436	ENST00000355312
ENSG00000139436	ENST00000457474
ENSG00000139436	ENST00000361006
ENSG00000139436	ENST00000553118
ENSG00000139436	ENST00000551209
ENSG00000139436	ENST00000550186
ENSG00000139436	ENST00000547815
ENSG00000139436	ENST00000320063
ENSG00000139436	ENST00000354574
ENSG00000196712	ENST00000487476
ENSG00000196712	ENST00000358273
ENSG00000196712	ENST00000356175
ENSG00000196712	ENST00000431387
ENSG00000196712	ENST00000490416
ENSG00000196712	ENST00000456735
ENSG00000196712	ENST00000581113
ENSG00000196712	ENST00000468273
ENSG00000186908	ENST00000426126
ENSG00000186908	ENST00000550876
ENSG00000186908	ENST00000549682
ENSG00000186185	ENST00000587309
ENSG00000186185	ENST00000593135
ENSG00000186185	ENST00000590129
ENSG00000141696	ENST00000355468
ENSG00000141696	ENST00000592026
ENSG00000141696	ENST00000590496
ENSG00000141696	ENST00000393928
ENSG00000103994	ENST00000263805
ENSG00000103994	ENST00000565380
ENSG00000103994	ENST00000565500
ENSG00000103994	ENST00000569648
ENSG00000103994	ENST00000565611
ENSG00000103994	ENST00000564754
ENSG00000103994	ENST00000567772
ENSG00000103994	ENST00000565948
ENSG00000103994	ENST00000567041
ENSG00000146147	ENST00000505762
ENSG00000146147	ENST00000514921
ENSG00000146147	ENST00000274897
ENSG00000146147	ENST00000370877
ENSG00000146147	ENST00000509997
ENSG00000146147	ENST00000460844
ENSG00000146147	ENST00000370876
ENSG00000146147	ENST00000447836
ENSG00000146147	ENST00000511678
ENSG00000146147	ENST00000503951
ENSG00000146147	ENST00000502396
ENSG00000146147	ENST00000514433
ENSG00000160505	ENST00000301295
ENSG00000160505	ENST00000587464
ENSG00000160505	ENST00000587891
ENSG00000160505	ENST00000589437
ENSG00000081059	ENST00000342854
ENSG00000081059	ENST00000395029
ENSG00000081059	ENST00000518887
ENSG00000081059	ENST00000517851
ENSG00000081059	ENST00000521639
ENSG00000081059	ENST00000522375
ENSG00000081059	ENST00000378560
ENSG00000081059	ENST00000520958
ENSG00000081059	ENST00000518915
ENSG00000081059	ENST00000395023
ENSG00000081059	ENST00000519037
ENSG00000081059	ENST00000517855
ENSG00000081059	ENST00000517799
ENSG00000081059	ENST00000520699
ENSG00000204913	ENST00000377924
ENSG00000238238	ENST00000443405
ENSG00000102030	ENST00000464845
ENSG00000102030	ENST00000370015
ENSG00000102030	ENST00000393712
ENSG00000102030	ENST00000370009
ENSG00000102030	ENST00000370011
ENSG00000102030	ENST00000432089
ENSG00000158571	ENST00000375006
ENSG00000158571	ENST00000545676
ENSG00000158571	ENST00000614686
ENSG00000158571	ENST00000374992
ENSG00000225859	ENST00000446341
ENSG00000225859	ENST00000412330
ENSG00000225859	ENST00000448296
ENSG00000225859	ENST00000445218
ENSG00000225859	ENST00000433293
ENSG00000225859	ENST00000448000
ENSG00000225859	ENST00000455916
ENSG00000225859	ENST00000438301
ENSG00000225859	ENST00000416969
ENSG00000225859	ENST00000444480
ENSG00000225859	ENST00000432433
ENSG00000225859	ENST00000411415
ENSG00000225859	ENST00000412246
ENSG00000225859	ENST00000448658
ENSG00000225859	ENST00000439857
ENSG00000225859	ENST00000441901
ENSG00000167914	ENST00000635792
ENSG00000167914	ENST00000301659
ENSG00000167914	ENST00000577447
ENSG00000173572	ENST00000588751
ENSG00000173572	ENST00000342929
ENSG00000158552	ENST00000436556
ENSG00000158552	ENST00000409206
ENSG00000158552	ENST00000409594
ENSG00000158552	ENST00000289528
ENSG00000158552	ENST00000422255
ENSG00000158552	ENST00000409412
ENSG00000158552	ENST00000409097
ENSG00000158552	ENST00000409336
ENSG00000158552	ENST00000409217
ENSG00000158552	ENST00000409319
ENSG00000158552	ENST00000425849
ENSG00000158552	ENST00000444522
ENSG00000158552	ENST00000621130
ENSG00000007171	ENST00000313735
ENSG00000007171	ENST00000646938
ENSG00000007171	ENST00000621962
ENSG00000179709	ENST00000291971
ENSG00000179709	ENST00000590542
ENSG00000171487	ENST00000390649
ENSG00000171487	ENST00000621651
ENSG00000151422	ENST00000281092
ENSG00000151422	ENST00000618353
ENSG00000151422	ENST00000438717
ENSG00000151422	ENST00000628534
ENSG00000142892	ENST00000370812
ENSG00000142892	ENST00000445065
ENSG00000142892	ENST00000359130
ENSG00000142409	ENST00000610935
ENSG00000142409	ENST00000586787
ENSG00000142409	ENST00000587279
ENSG00000165370	ENST00000651716
ENSG00000165370	ENST00000298110
ENSG00000127603	ENST00000484793
ENSG00000127603	ENST00000602421
ENSG00000127603	ENST00000567887
ENSG00000127603	ENST00000372915
ENSG00000127603	ENST00000361689
ENSG00000127603	ENST00000524432
ENSG00000127603	ENST00000672812
ENSG00000127603	ENST00000564288
ENSG00000127603	ENST00000494012
ENSG00000127603	ENST00000602528
ENSG00000127603	ENST00000671089
ENSG00000127603	ENST00000530262
ENSG00000127603	ENST00000673706
ENSG00000127603	ENST00000372925
ENSG00000127603	ENST00000530275
ENSG00000127603	ENST00000360115
ENSG00000127603	ENST00000446276
ENSG00000127603	ENST00000442046
ENSG00000127603	ENST00000422234
ENSG00000133835	ENST00000646590
ENSG00000133835	ENST00000515320
ENSG00000133835	ENST00000510025
ENSG00000133835	ENST00000414835
ENSG00000133835	ENST00000646058
ENSG00000133835	ENST00000645099
ENSG00000133835	ENST00000513628
ENSG00000133835	ENST00000509514
ENSG00000167685	ENST00000587467
ENSG00000167685	ENST00000588358
ENSG00000167685	ENST00000337080
ENSG00000167685	ENST00000586123
ENSG00000167685	ENST00000592949
ENSG00000167685	ENST00000593100
ENSG00000167685	ENST00000588203
ENSG00000167685	ENST00000591564
ENSG00000141736	ENST00000584601
ENSG00000141736	ENST00000578199
ENSG00000141736	ENST00000445658
ENSG00000141736	ENST00000584450
ENSG00000141736	ENST00000269571
ENSG00000141736	ENST00000578709
ENSG00000141736	ENST00000578502
ENSG00000141736	ENST00000582818
ENSG00000141736	ENST00000580074
ENSG00000141736	ENST00000406381
ENSG00000141736	ENST00000541774
ENSG00000156925	ENST00000287538
ENSG00000156925	ENST00000370606
ENSG00000197487	ENST00000357330
ENSG00000197487	ENST00000590002
ENSG00000197487	ENST00000440823
ENSG00000144355	ENST00000361609
ENSG00000144355	ENST00000469444
ENSG00000144355	ENST00000361725
ENSG00000144355	ENST00000341900
ENSG00000197213	ENST00000586855
ENSG00000197213	ENST00000589938
ENSG00000197213	ENST00000587032
ENSG00000197213	ENST00000358992
ENSG00000141012	ENST00000268695
ENSG00000141012	ENST00000562831
ENSG00000141012	ENST00000568311
ENSG00000141012	ENST00000569433
ENSG00000197299	ENST00000355112
ENSG00000197299	ENST00000560509
ENSG00000204532	ENST00000534327
ENSG00000204532	ENST00000376267
ENSG00000274588	ENST00000611977
ENSG00000113558	ENST00000353411
ENSG00000113558	ENST00000522552
ENSG00000113558	ENST00000521216
ENSG00000113558	ENST00000517625
ENSG00000113558	ENST00000522855
ENSG00000113558	ENST00000328392
ENSG00000113558	ENST00000519321
ENSG00000113558	ENST00000520417
ENSG00000113558	ENST00000523359
ENSG00000142149	ENST00000270112
ENSG00000142149	ENST00000430354
ENSG00000142149	ENST00000439107
ENSG00000223417	ENST00000530311
ENSG00000223417	ENST00000420869
ENSG00000223417	ENST00000605881
ENSG00000136891	ENST00000374902
ENSG00000136891	ENST00000429235
ENSG00000136891	ENST00000535814
ENSG00000226850	ENST00000449748
ENSG00000226850	ENST00000434217
ENSG00000131094	ENST00000253407
ENSG00000233802	ENST00000526396
ENSG00000233802	ENST00000623787
ENSG00000164221	ENST00000379611
ENSG00000164221	ENST00000512261
ENSG00000164221	ENST00000506442
ENSG00000164221	ENST00000395557
ENSG00000061492	ENST00000506684
ENSG00000061492	ENST00000504809
ENSG00000061492	ENST00000398754
ENSG00000179044	ENST00000314586
ENSG00000179044	ENST00000545725
ENSG00000179044	ENST00000563889
ENSG00000179044	ENST00000564418
ENSG00000167515	ENST00000564365
ENSG00000167515	ENST00000567895
ENSG00000167515	ENST00000301021
ENSG00000167515	ENST00000565504
ENSG00000167515	ENST00000567312
ENSG00000167515	ENST00000568583
ENSG00000167515	ENST00000561840
ENSG00000167515	ENST00000625770
ENSG00000141741	ENST00000394231
ENSG00000141741	ENST00000577810
ENSG00000204450	ENST00000533122
ENSG00000083720	ENST00000196371
ENSG00000083720	ENST00000512084
ENSG00000083720	ENST00000510634
ENSG00000083720	ENST00000509987
ENSG00000161395	ENST00000579146
ENSG00000161395	ENST00000300658
ENSG00000161395	ENST00000378011
ENSG00000161395	ENST00000429199
ENSG00000161395	ENST00000584856
ENSG00000161395	ENST00000619169
ENSG00000119509	ENST00000262457
ENSG00000119509	ENST00000262456
ENSG00000119509	ENST00000374921
ENSG00000172232	ENST00000592205
ENSG00000172232	ENST00000233997
ENSG00000018869	ENST00000589143
ENSG00000018869	ENST00000301310
ENSG00000018869	ENST00000586929
ENSG00000018869	ENST00000589895
ENSG00000018869	ENST00000619584
ENSG00000115844	ENST00000234198
ENSG00000115844	ENST00000466293
ENSG00000196415	ENST00000234347
ENSG00000196415	ENST00000544537
ENSG00000108344	ENST00000264639
ENSG00000108344	ENST00000540504
ENSG00000272772	ENST00000519718
ENSG00000204444	ENST00000375918
ENSG00000204444	ENST00000375920
ENSG00000204444	ENST00000375916
ENSG00000113575	ENST00000481195
ENSG00000113575	ENST00000522385
ENSG00000113575	ENST00000523082
ENSG00000131848	ENST00000391713
ENSG00000131848	ENST00000592355
ENSG00000131848	ENST00000587340
ENSG00000131848	ENST00000587492
ENSG00000131848	ENST00000593106
ENSG00000131848	ENST00000592509
ENSG00000131848	ENST00000588955
ENSG00000131848	ENST00000588442
ENSG00000131848	ENST00000592679
ENSG00000159055	ENST00000290130
ENSG00000160298	ENST00000397683
ENSG00000160298	ENST00000417060
ENSG00000160298	ENST00000397682
ENSG00000160298	ENST00000291691
ENSG00000160298	ENST00000397679
ENSG00000160298	ENST00000397680
ENSG00000160298	ENST00000445935
ENSG00000158352	ENST00000289292
ENSG00000158352	ENST00000460112
ENSG00000158352	ENST00000376020
ENSG00000198961	ENST00000361189
ENSG00000198961	ENST00000361557
ENSG00000064270	ENST00000262429
ENSG00000064270	ENST00000416219
ENSG00000204463	ENST00000422948
ENSG00000204463	ENST00000441793
ENSG00000204463	ENST00000375976
ENSG00000204463	ENST00000211379
ENSG00000204463	ENST00000437771
ENSG00000204463	ENST00000438149
ENSG00000204463	ENST00000453833
ENSG00000204463	ENST00000435080
ENSG00000204463	ENST00000434444
ENSG00000204463	ENST00000452994
ENSG00000204463	ENST00000456622
ENSG00000204463	ENST00000428326
ENSG00000204463	ENST00000451898
ENSG00000204463	ENST00000433828
ENSG00000204463	ENST00000424480
ENSG00000204463	ENST00000424176
ENSG00000204463	ENST00000441054
ENSG00000204463	ENST00000456286
ENSG00000204463	ENST00000454165
ENSG00000204463	ENST00000375964
ENSG00000204463	ENST00000362049
ENSG00000204463	ENST00000439687
ENSG00000006837	ENST00000265334
ENSG00000006837	ENST00000518990
ENSG00000006837	ENST00000523054
ENSG00000006837	ENST00000521118
ENSG00000006837	ENST00000523832
ENSG00000006837	ENST00000521755
ENSG00000234114	ENST00000451470
ENSG00000234114	ENST00000416163
ENSG00000234114	ENST00000400351
ENSG00000234114	ENST00000425620
ENSG00000234114	ENST00000444737
ENSG00000234114	ENST00000454570
ENSG00000234114	ENST00000455669
ENSG00000234114	ENST00000450631
ENSG00000234114	ENST00000451337
ENSG00000234114	ENST00000452419
ENSG00000234114	ENST00000610825
ENSG00000172992	ENST00000452796
ENSG00000172992	ENST00000342350
ENSG00000172992	ENST00000588499
ENSG00000172992	ENST00000593094
ENSG00000172992	ENST00000651974
ENSG00000172992	ENST00000614054
ENSG00000172992	ENST00000310604
ENSG00000112077	ENST00000371175
ENSG00000112077	ENST00000646272
ENSG00000112077	ENST00000646939
ENSG00000112077	ENST00000646963
ENSG00000112077	ENST00000618248
ENSG00000112077	ENST00000229810
ENSG00000226916	ENST00000457382
ENSG00000226916	ENST00000450918
ENSG00000084207	ENST00000398606
ENSG00000084207	ENST00000398603
ENSG00000084207	ENST00000495996
ENSG00000185862	ENST00000330927
ENSG00000185862	ENST00000577894
ENSG00000183978	ENST00000328434
ENSG00000126562	ENST00000246914
ENSG00000126562	ENST00000587745
ENSG00000235346	ENST00000420559
ENSG00000235346	ENST00000423373
ENSG00000235346	ENST00000452577
ENSG00000235346	ENST00000457132
ENSG00000235346	ENST00000546634
ENSG00000126860	ENST00000461237
ENSG00000126860	ENST00000247270
ENSG00000126860	ENST00000462804
ENSG00000267710	ENST00000649256
ENSG00000188266	ENST00000566332
ENSG00000188266	ENST00000569878
ENSG00000188266	ENST00000563233
ENSG00000188266	ENST00000388988
ENSG00000188266	ENST00000408962
ENSG00000126861	ENST00000247271
ENSG00000134871	ENST00000400163
ENSG00000134871	ENST00000649101
ENSG00000134871	ENST00000360467
ENSG00000134871	ENST00000650540
ENSG00000134871	ENST00000619688
ENSG00000134871	ENST00000617564
ENSG00000134871	ENST00000494852
ENSG00000134871	ENST00000649951
ENSG00000134871	ENST00000480609
ENSG00000161714	ENST00000619929
ENSG00000161714	ENST00000539433
ENSG00000161714	ENST00000590644
ENSG00000161714	ENST00000538093
ENSG00000237825	ENST00000452084
ENSG00000237825	ENST00000431976
ENSG00000281406	ENST00000626538
ENSG00000281406	ENST00000629624
ENSG00000139437	ENST00000405876
ENSG00000139437	ENST00000312777
ENSG00000139437	ENST00000536408
ENSG00000077009	ENST00000168977
ENSG00000077009	ENST00000599576
ENSG00000077009	ENST00000593949
ENSG00000077009	ENST00000616156
ENSG00000141101	ENST00000268802
ENSG00000186007	ENST00000367152
ENSG00000186007	ENST00000367153
ENSG00000186007	ENST00000367154
ENSG00000186007	ENST00000495594
ENSG00000186007	ENST00000391936
ENSG00000186007	ENST00000367149
ENSG00000186007	ENST00000367151
ENSG00000170006	ENST00000304385
ENSG00000170006	ENST00000504064
ENSG00000170006	ENST00000613578
ENSG00000198440	ENST00000537943
ENSG00000198440	ENST00000333201
ENSG00000198440	ENST00000391778
ENSG00000198440	ENST00000291598
ENSG00000122121	ENST00000371105
ENSG00000122121	ENST00000371106
ENSG00000181513	ENST00000591859
ENSG00000181513	ENST00000586346
ENSG00000181513	ENST00000398322
ENSG00000181513	ENST00000592162
ENSG00000181513	ENST00000376955
ENSG00000181513	ENST00000321854
ENSG00000181513	ENST00000431281
ENSG00000181513	ENST00000619916
ENSG00000106410	ENST00000645489
ENSG00000106410	ENST00000483238
ENSG00000106410	ENST00000467773
ENSG00000106410	ENST00000643164
ENSG00000277791	ENST00000619426
ENSG00000277791	ENST00000610434
ENSG00000095981	ENST00000373229
ENSG00000095981	ENST00000425054
ENSG00000095981	ENST00000507712
ENSG00000095981	ENST00000373227
ENSG00000095981	ENST00000437525
ENSG00000170160	ENST00000340621
ENSG00000170160	ENST00000399273
ENSG00000170160	ENST00000360524
ENSG00000170160	ENST00000420937
ENSG00000170160	ENST00000456009
ENSG00000135314	ENST00000257765
ENSG00000135314	ENST00000370384
ENSG00000135314	ENST00000433730
ENSG00000135314	ENST00000610435
ENSG00000135314	ENST00000610330
ENSG00000135966	ENST00000393359
ENSG00000135966	ENST00000595531
ENSG00000135966	ENST00000258449
ENSG00000144579	ENST00000443891
ENSG00000144579	ENST00000273062
ENSG00000144579	ENST00000452977
ENSG00000144579	ENST00000428361
ENSG00000144579	ENST00000431127
ENSG00000198046	ENST00000591790
ENSG00000198046	ENST00000504904
ENSG00000198046	ENST00000292069
ENSG00000198046	ENST00000587555
ENSG00000198046	ENST00000589946
ENSG00000198046	ENST00000629654
ENSG00000187498	ENST00000375820
ENSG00000187498	ENST00000650424
ENSG00000187498	ENST00000543140
ENSG00000187498	ENST00000647797
ENSG00000187498	ENST00000615732
ENSG00000187498	ENST00000648966
ENSG00000187498	ENST00000649484
ENSG00000187498	ENST00000650115
ENSG00000187498	ENST00000650566
ENSG00000187498	ENST00000648989
ENSG00000187498	ENST00000648695
ENSG00000224782	ENST00000412289
ENSG00000224782	ENST00000425878
ENSG00000224782	ENST00000442285
ENSG00000224782	ENST00000474406
ENSG00000224782	ENST00000552711
ENSG00000166473	ENST00000531391
ENSG00000166473	ENST00000526632
ENSG00000166473	ENST00000527937
ENSG00000166473	ENST00000337114
ENSG00000234729	ENST00000441180
ENSG00000234729	ENST00000453588
ENSG00000234729	ENST00000436456
ENSG00000234729	ENST00000455471
ENSG00000234729	ENST00000434502
ENSG00000234729	ENST00000552621
ENSG00000234729	ENST00000547770
ENSG00000234729	ENST00000550562
ENSG00000234729	ENST00000552991
ENSG00000234729	ENST00000548959
ENSG00000234729	ENST00000548464
ENSG00000169763	ENST00000343584
ENSG00000256980	ENST00000370388
ENSG00000196263	ENST00000308031
ENSG00000196263	ENST00000591537
ENSG00000196263	ENST00000591759
ENSG00000001561	ENST00000321037
ENSG00000135974	ENST00000258457
ENSG00000135974	ENST00000410049
ENSG00000136448	ENST00000592782
ENSG00000136448	ENST00000592654
ENSG00000136448	ENST00000258960
ENSG00000285585	ENST00000648112
ENSG00000112796	ENST00000371383
ENSG00000112796	ENST00000230565
ENSG00000130385	ENST00000252677
ENSG00000108702	ENST00000225842
ENSG00000183833	ENST00000273390
ENSG00000183833	ENST00000463700
ENSG00000127184	ENST00000247655
ENSG00000127184	ENST00000509578
ENSG00000127184	ENST00000515763
ENSG00000187690	ENST00000342995
ENSG00000157060	ENST00000367547
ENSG00000122824	ENST00000376006
ENSG00000122824	ENST00000356450
ENSG00000138395	ENST00000410091
ENSG00000138395	ENST00000260967
ENSG00000138395	ENST00000652192
ENSG00000138395	ENST00000450471
ENSG00000138395	ENST00000434439
ENSG00000196867	ENST00000301318
ENSG00000196867	ENST00000591844
ENSG00000086717	ENST00000361511
ENSG00000086717	ENST00000472826
ENSG00000086717	ENST00000496075
ENSG00000086717	ENST00000470157
ENSG00000086717	ENST00000349874
ENSG00000142207	ENST00000382751
ENSG00000120341	ENST00000308284
ENSG00000120341	ENST00000464631
ENSG00000120341	ENST00000527976
