GeneID	TransID
ENSG00000256453	ENST00000542735.DND1
ENSG00000108094	ENST00000374751.CUL2
ENSG00000018280	ENST00000233202.SLC11A1
ENSG00000164542	ENST00000440378.KIAA0895
ENSG00000163273	ENST00000409852.NPPC
ENSG00000134755	ENST00000648081.DSC2
ENSG00000170893	ENST00000302649.TRH
ENSG00000105655	ENST00000338128.ISYNA1
ENSG00000135537	ENST00000368977.AFG1L
ENSG00000197769	ENST00000357246.MAP1LC3C
ENSG00000142765	ENST00000318074.SYTL1
ENSG00000156113	ENST00000457953.KCNMA1
ENSG00000075568	ENST00000186436.TMEM131
ENSG00000066827	ENST00000377838.ZFAT
ENSG00000127081	ENST00000375495.ZNF484
ENSG00000160360	ENST00000440944.GPSM1
ENSG00000172938	ENST00000309106.MRGPRD
ENSG00000117560	ENST00000367721.FASLG
ENSG00000131379	ENST00000253697.C3orf20
ENSG00000095787	ENST00000347934.WAC
ENSG00000090861	ENST00000675045.AARS1
ENSG00000235162	ENST00000443585.C12orf75
ENSG00000138035	ENST00000447944.PNPT1
ENSG00000145730	ENST00000304400.PAM
ENSG00000082269	ENST00000505868.FAM135A
ENSG00000151835	ENST00000382292.SACS
ENSG00000118785	ENST00000237623.SPP1
ENSG00000137494	ENST00000260047.ANKRD42
ENSG00000010278	ENST00000610354.CD9
ENSG00000166682	ENST00000544634.TMPRSS5
ENSG00000266338	ENST00000488031.NBPF15
ENSG00000109762	ENST00000504273.SNX25
ENSG00000136504	ENST00000454930.KAT7
ENSG00000181264	ENST00000314475.TLCD5
ENSG00000149177	ENST00000615445.PTPRJ
ENSG00000107831	ENST00000347978.FGF8
ENSG00000110429	ENST00000530401.FBXO3
ENSG00000114859	ENST00000434054.CLCN2
ENSG00000082153	ENST00000409226.BZW1
ENSG00000156650	ENST00000372724.KAT6B
ENSG00000123737	ENST00000379663.EXOSC9
ENSG00000146426	ENST00000461783.TIAM2
ENSG00000186599	ENST00000335510.DEFB105B
ENSG00000006282	ENST00000634597.SPATA20
ENSG00000135047	ENST00000678649.CTSL
ENSG00000173153	ENST00000000442.ESRRA
ENSG00000198585	ENST00000537561.NUDT16
ENSG00000070159	ENST00000374541.PTPN3
ENSG00000158019	ENST00000361704.BABAM2
ENSG00000085276	ENST00000464456.MECOM
ENSG00000205209	ENST00000601241.SCGB2B2
ENSG00000120903	ENST00000240132.CHRNA2
ENSG00000183337	ENST00000672922.BCOR
ENSG00000082068	ENST00000265107.WDR70
ENSG00000007047	ENST00000262891.MARK4
ENSG00000090512	ENST00000382136.FETUB
ENSG00000173572	ENST00000342929.NLRP13
ENSG00000234616	ENST00000612905.JRK
ENSG00000170296	ENST00000302386.GABARAP
ENSG00000095574	ENST00000368886.IKZF5
ENSG00000182196	ENST00000426960.ARL6IP4
ENSG00000125733	ENST00000313244.TRIP10
ENSG00000101040	ENST00000355972.ZMYND8
ENSG00000131378	ENST00000334133.RFTN1
ENSG00000079101	ENST00000400606.CLUL1
ENSG00000138092	ENST00000473706.CENPO
ENSG00000116218	ENST00000367615.NPHS2
ENSG00000222036	ENST00000547889.POTEM
ENSG00000042317	ENST00000556553.SPATA7
ENSG00000104972	ENST00000396331.LILRB1
ENSG00000111241	ENST00000228837.FGF6
ENSG00000198848	ENST00000360526.CES1
ENSG00000182901	ENST00000440928.RGS7
ENSG00000205352	ENST00000547368.PRR13
ENSG00000171944	ENST00000307388.OR52A5
ENSG00000142528	ENST00000595661.ZNF473
ENSG00000275410	ENST00000617811.HNF1B
ENSG00000146072	ENST00000296861.TNFRSF21
ENSG00000160298	ENST00000397682.C21orf58
ENSG00000130640	ENST00000683383.TUBGCP2
ENSG00000133065	ENST00000367137.SLC41A1
ENSG00000163220	ENST00000368738.S100A9
ENSG00000137996	ENST00000260563.RTCA
ENSG00000063438	ENST00000684583.AHRR
ENSG00000133619	ENST00000485033.KRBA1
ENSG00000187601	ENST00000342972.MAGEH1
ENSG00000101448	ENST00000336443.EPPIN
ENSG00000180113	ENST00000316081.TDRD6
ENSG00000185158	ENST00000327564.LRRC37B
ENSG00000105136	ENST00000424930.ZNF419
ENSG00000205846	ENST00000382073.CLEC6A
ENSG00000109944	ENST00000227349.JHY
ENSG00000197136	ENST00000355703.PCNX3
ENSG00000166086	ENST00000441717.JAM3
ENSG00000125337	ENST00000351261.KIF25
ENSG00000099889	ENST00000263207.ARVCF
ENSG00000138119	ENST00000359263.MYOF
ENSG00000145014	ENST00000347147.TMEM44
ENSG00000184058	ENST00000649276.TBX1
ENSG00000283288	ENST00000637503.SMIM33
ENSG00000101438	ENST00000217420.SLC32A1
ENSG00000110104	ENST00000227520.CCDC86
ENSG00000283329	ENST00000637493.FAM240B
ENSG00000106829	ENST00000376537.TLE4
ENSG00000171611	ENST00000304672.PTCRA
ENSG00000156466	ENST00000287020.GDF6
ENSG00000145335	ENST00000674129.SNCA
ENSG00000049759	ENST00000635997.NEDD4L
ENSG00000172264	ENST00000642719.MACROD2
ENSG00000169085	ENST00000305454.VXN
ENSG00000105379	ENST00000354232.ETFB
ENSG00000170190	ENST00000538213.SLC16A5
ENSG00000008513	ENST00000399640.ST3GAL1
ENSG00000140694	ENST00000650990.PARN
ENSG00000212124	ENST00000390673.TAS2R19
ENSG00000162923	ENST00000651911.WDR26
ENSG00000128805	ENST00000435790.ARHGAP22
ENSG00000156639	ENST00000373391.ZFAND3
ENSG00000167619	ENST00000301204.TMEM145
ENSG00000138621	ENST00000567336.PPCDC
ENSG00000100353	ENST00000216190.EIF3D
ENSG00000160087	ENST00000349431.UBE2J2
ENSG00000104936	ENST00000447742.DMPK
ENSG00000112640	ENST00000485511.PPP2R5D
ENSG00000077279	ENST00000371993.DCX
ENSG00000105287	ENST00000595515.PRKD2
ENSG00000157315	ENST00000288025.TMED6
ENSG00000110934	ENST00000615107.BIN2
ENSG00000125861	ENST00000290417.GFRA4
ENSG00000171456	ENST00000646985.ASXL1
ENSG00000015475	ENST00000317361.BID
ENSG00000173039	ENST00000406246.RELA
ENSG00000277972	ENST00000613478.CISD3
ENSG00000169679	ENST00000409311.BUB1
ENSG00000178460	ENST00000313616.MCMDC2
ENSG00000233757	ENST00000425953.AC092835.2
ENSG00000183878	ENST00000382896.UTY
ENSG00000108107	ENST00000560055.RPL28
ENSG00000143552	ENST00000271854.NUP210L
ENSG00000123612	ENST00000335450.ACVR1C
ENSG00000090470	ENST00000204549.PDCD7
ENSG00000102230	ENST00000379144.PCYT1B
ENSG00000169550	ENST00000455601.MUC15
ENSG00000164520	ENST00000529948.RAET1E
ENSG00000093072	ENST00000399839.ADA2
ENSG00000171135	ENST00000647897.JAGN1
ENSG00000080608	ENST00000397885.PUM3
ENSG00000004866	ENST00000393447.ST7
ENSG00000197919	ENST00000276927.IFNA1
ENSG00000185164	ENST00000621364.NOMO2
ENSG00000100578	ENST00000261244.KIAA0586
ENSG00000114315	ENST00000232424.HES1
ENSG00000185621	ENST00000332636.LMLN
ENSG00000112378	ENST00000421351.PERP
ENSG00000188158	ENST00000676302.NHS
ENSG00000124198	ENST00000679436.ARFGEF2
ENSG00000154645	ENST00000400135.CHODL
ENSG00000253958	ENST00000519106.CLDN23
ENSG00000170178	ENST00000404162.HOXD12
ENSG00000163297	ENST00000680913.ANTXR2
ENSG00000141098	ENST00000268797.GFOD2
ENSG00000184937	ENST00000379079.WT1
ENSG00000150093	ENST00000676460.ITGB1
ENSG00000249961	ENST00000433154.TERB1
ENSG00000110696	ENST00000528634.C11orf58
ENSG00000112742	ENST00000369798.TTK
ENSG00000215203	ENST00000399770.GRXCR1
ENSG00000089723	ENST00000203664.OTUB2
ENSG00000168234	ENST00000317571.TTC39C
ENSG00000130592	ENST00000311604.LSP1
ENSG00000171659	ENST00000378142.GPR34
ENSG00000104524	ENST00000220966.PYCR3
ENSG00000197921	ENST00000378453.HES5
ENSG00000109606	ENST00000336812.DHX15
ENSG00000140848	ENST00000290776.CPNE2
ENSG00000176018	ENST00000315948.LYSMD3
ENSG00000143771	ENST00000366856.CNIH4
ENSG00000127922	ENST00000615352.SEM1
ENSG00000182923	ENST00000332047.CEP63
ENSG00000078804	ENST00000374809.TP53INP2
ENSG00000182957	ENST00000424834.SPATA13
ENSG00000140015	ENST00000394968.KCNH5
ENSG00000165782	ENST00000250489.PIP4P1
ENSG00000102804	ENST00000458659.TSC22D1
ENSG00000242612	ENST00000424398.DECR2
ENSG00000148634	ENST00000395198.HERC4
ENSG00000100600	ENST00000393218.LGMN
ENSG00000142910	ENST00000537531.TINAGL1
ENSG00000170381	ENST00000643230.SEMA3E
ENSG00000179981	ENST00000322038.TSHZ1
ENSG00000130176	ENST00000252456.CNN1
ENSG00000164398	ENST00000651427.ACSL6
ENSG00000159648	ENST00000290871.TEPP
ENSG00000153898	ENST00000370608.MCOLN2
ENSG00000105072	ENST00000221671.C19orf44
ENSG00000169347	ENST00000381362.GP2
ENSG00000087191	ENST00000310144.PSMC5
ENSG00000111540	ENST00000448789.RAB5B
ENSG00000168056	ENST00000301873.LTBP3
ENSG00000079805	ENST00000585892.DNM2
ENSG00000182256	ENST00000333743.GABRG3
ENSG00000104856	ENST00000625761.RELB
ENSG00000071054	ENST00000302217.MAP4K4
ENSG00000103512	ENST00000610363.NOMO1
ENSG00000141380	ENST00000415083.SS18
ENSG00000008405	ENST00000008527.CRY1
ENSG00000173786	ENST00000393888.CNP
ENSG00000170421	ENST00000552150.KRT8
ENSG00000140525	ENST00000676003.FANCI
ENSG00000100294	ENST00000290429.MCAT
ENSG00000174851	ENST00000359461.YIF1A
ENSG00000168610	ENST00000678043.STAT3
ENSG00000181220	ENST00000340622.ZNF746
ENSG00000198836	ENST00000645553.OPA1
ENSG00000163995	ENST00000407564.ABLIM2
ENSG00000162430	ENST00000374315.SELENON
ENSG00000165084	ENST00000518698.C8orf34
ENSG00000168778	ENST00000426174.TCTN2
ENSG00000067704	ENST00000366922.IARS2
ENSG00000255112	ENST00000526991.CHMP1B
ENSG00000058729	ENST00000283109.RIOK2
ENSG00000106443	ENST00000634607.PHF14
ENSG00000196268	ENST00000392288.ZNF493
ENSG00000171557	ENST00000407946.FGG
ENSG00000137831	ENST00000322954.UACA
ENSG00000103145	ENST00000574980.HCFC1R1
ENSG00000136531	ENST00000636985.SCN2A
ENSG00000180730	ENST00000319420.SHISA2
ENSG00000161813	ENST00000522085.LARP4
ENSG00000168092	ENST00000530272.PAFAH1B2
ENSG00000114023	ENST00000232125.FAM162A
ENSG00000082074	ENST00000646045.FYB1
ENSG00000177674	ENST00000376629.AGTRAP
ENSG00000138101	ENST00000496972.DTNB
ENSG00000163170	ENST00000295326.BOLA3
ENSG00000179915	ENST00000404971.NRXN1
ENSG00000165792	ENST00000382985.METTL17
ENSG00000074211	ENST00000382599.PPP2R2C
ENSG00000128322	ENST00000330377.IGLL1
ENSG00000156983	ENST00000682208.BRPF1
ENSG00000211456	ENST00000418611.SACM1L
ENSG00000204920	ENST00000611002.ZNF155
ENSG00000119705	ENST00000557431.SLIRP
ENSG00000172667	ENST00000311417.ZMAT3
ENSG00000064703	ENST00000680627.DDX20
ENSG00000128881	ENST00000622375.TTBK2
ENSG00000172159	ENST00000621208.FRMD3
ENSG00000182372	ENST00000331222.CLN8
ENSG00000100075	ENST00000451283.SLC25A1
ENSG00000188529	ENST00000492112.SRSF10
ENSG00000215174	ENST00000434992.NLRP2B
ENSG00000059691	ENST00000263985.GATB
ENSG00000172733	ENST00000475541.PURG
ENSG00000197021	ENST00000370406.EOLA2
ENSG00000121410	ENST00000263100.A1BG
ENSG00000118418	ENST00000344726.HMGN3
ENSG00000142546	ENST00000339093.NOSIP
ENSG00000167261	ENST00000393847.DPEP2
ENSG00000211944	ENST00000390604.IGHV3-16
ENSG00000243989	ENST00000476854.ACY1
ENSG00000174306	ENST00000544979.ZHX3
ENSG00000173421	ENST00000296449.IHO1
ENSG00000205301	ENST00000503109.MGAT4D
ENSG00000163660	ENST00000295926.CCNL1
ENSG00000151338	ENST00000327441.MIPOL1
ENSG00000050130	ENST00000616435.JKAMP
ENSG00000111245	ENST00000228841.MYL2
ENSG00000130005	ENST00000640762.GAMT
ENSG00000136286	ENST00000258787.MYO1G
ENSG00000096093	ENST00000637353.EFHC1
ENSG00000154743	ENST00000679699.TSEN2
ENSG00000233024	ENST00000327792.NPIPA9
ENSG00000231637	ENST00000511681.USP17L29
ENSG00000215252	ENST00000683415.GOLGA8B
ENSG00000162398	ENST00000371273.LEXM
ENSG00000106246	ENST00000292478.PTCD1
ENSG00000158552	ENST00000409097.ZFAND2B
ENSG00000118503	ENST00000619035.TNFAIP3
ENSG00000112367	ENST00000675714.FIG4
ENSG00000115474	ENST00000233826.KCNJ13
ENSG00000172671	ENST00000374366.ZFAND4
ENSG00000135218	ENST00000534394.CD36
ENSG00000146383	ENST00000275198.TAAR6
ENSG00000144648	ENST00000422265.ACKR2
ENSG00000070413	ENST00000537045.DGCR2
ENSG00000171595	ENST00000311014.DNAI2
ENSG00000114439	ENST00000415149.BBX
ENSG00000165805	ENST00000550553.C12orf50
ENSG00000205143	ENST00000378909.ARID3C
ENSG00000077782	ENST00000397091.FGFR1
ENSG00000122705	ENST00000396603.CLTA
ENSG00000163820	ENST00000535325.FYCO1
ENSG00000070808	ENST00000398376.CAMK2A
ENSG00000154025	ENST00000395643.SLC5A10
ENSG00000065413	ENST00000647377.ANKRD44
ENSG00000161405	ENST00000377958.IKZF3
ENSG00000136367	ENST00000419474.ZFHX2
ENSG00000163114	ENST00000295266.PDHA2
ENSG00000149451	ENST00000619289.ADAM33
ENSG00000162066	ENST00000413459.AMDHD2
ENSG00000118094	ENST00000264029.TREH
ENSG00000270472	ENST00000558425.IGHV3OR16-9
ENSG00000165115	ENST00000334204.KIF27
ENSG00000186583	ENST00000377470.SPATC1
ENSG00000168066	ENST00000681407.SF1
ENSG00000105227	ENST00000291825.PRX
ENSG00000215217	ENST00000509627.C5orf49
ENSG00000165195	ENST00000333590.PIGA
ENSG00000084623	ENST00000678420.EIF3I
ENSG00000056972	ENST00000359831.TRAF3IP2
ENSG00000159216	ENST00000344691.RUNX1
ENSG00000108506	ENST00000251334.INTS2
ENSG00000135473	ENST00000440411.PAN2
ENSG00000111077	ENST00000552570.TNS2
ENSG00000214107	ENST00000378981.MAGEB1
ENSG00000185624	ENST00000680191.P4HB
ENSG00000148358	ENST00000372410.GPR107
ENSG00000128185	ENST00000405465.DGCR6L
ENSG00000253710	ENST00000681053.ALG11
ENSG00000110871	ENST00000288532.COQ5
ENSG00000204305	ENST00000375076.AGER
ENSG00000154710	ENST00000439720.RABGEF1
ENSG00000197037	ENST00000394152.ZSCAN25
ENSG00000111674	ENST00000541477.ENO2
ENSG00000163539	ENST00000650653.CLASP2
ENSG00000165322	ENST00000396144.ARHGAP12
ENSG00000089157	ENST00000313104.RPLP0
ENSG00000237441	ENST00000497454.RGL2
ENSG00000175662	ENST00000379504.TOM1L2
ENSG00000145715	ENST00000506290.RASA1
ENSG00000224650	ENST00000424969.IGHV3-74
ENSG00000090382	ENST00000549690.LYZ
ENSG00000127980	ENST00000428214.PEX1
ENSG00000182774	ENST00000561157.RPS17
ENSG00000175485	ENST00000311352.OR52W1
ENSG00000288607	ENST00000675219.ELOA3B
ENSG00000066427	ENST00000429774.ATXN3
ENSG00000159921	ENST00000642385.GNE
ENSG00000177398	ENST00000408910.UMODL1
ENSG00000122861	ENST00000372764.PLAU
ENSG00000225526	ENST00000564146.MKRN2OS
ENSG00000089012	ENST00000303415.SIRPG
ENSG00000170634	ENST00000606865.ACYP2
ENSG00000166435	ENST00000340360.XRRA1
ENSG00000134982	ENST00000257430.APC
ENSG00000155093	ENST00000389418.PTPRN2
ENSG00000177873	ENST00000447116.ZNF619
ENSG00000142959	ENST00000372207.BEST4
ENSG00000171456	ENST00000613218.ASXL1
ENSG00000160145	ENST00000682506.KALRN
ENSG00000106591	ENST00000223324.MRPL32
ENSG00000182621	ENST00000637919.PLCB1
ENSG00000100027	ENST00000339468.YPEL1
ENSG00000203756	ENST00000438392.TMEM244
ENSG00000274211	ENST00000612932.SOCS7
ENSG00000114933	ENST00000403263.INO80D
ENSG00000167925	ENST00000428494.GHDC
ENSG00000136197	ENST00000447342.C7orf25
ENSG00000156469	ENST00000522822.MTERF3
ENSG00000145730	ENST00000682882.PAM
ENSG00000204248	ENST00000361917.COL11A2
ENSG00000141985	ENST00000269886.SH3GL1
ENSG00000136104	ENST00000646709.RNASEH2B
ENSG00000100479	ENST00000554396.POLE2
ENSG00000107897	ENST00000678392.ACBD5
ENSG00000240849	ENST00000371650.PEDS1
ENSG00000006283	ENST00000507896.CACNA1G
ENSG00000187581	ENST00000342144.COX8C
ENSG00000134901	ENST00000376004.POGLUT2
ENSG00000167562	ENST00000540331.ZNF701
ENSG00000148943	ENST00000278193.LIN7C
ENSG00000197343	ENST00000424881.ZNF655
ENSG00000177728	ENST00000314256.TMEM94
ENSG00000163482	ENST00000295709.STK36
ENSG00000211826	ENST00000390474.TRDJ4
ENSG00000136436	ENST00000416445.CALCOCO2
ENSG00000165182	ENST00000648352.CXorf58
ENSG00000113231	ENST00000342343.PDE8B
ENSG00000168496	ENST00000305885.FEN1
ENSG00000176945	ENST00000320736.MUC20
ENSG00000177673	ENST00000313965.TEX44
ENSG00000159063	ENST00000529139.ALG8
ENSG00000175868	ENST00000523376.CALCB
ENSG00000104879	ENST00000221476.CKM
ENSG00000114302	ENST00000265563.PRKAR2A
ENSG00000145362	ENST00000672315.ANK2
ENSG00000004799	ENST00000005178.PDK4
ENSG00000111879	ENST00000521531.FAM184A
ENSG00000103978	ENST00000448392.TMEM87A
ENSG00000106477	ENST00000676243.CEP41
ENSG00000177842	ENST00000314529.ZNF620
ENSG00000188517	ENST00000642955.COL25A1
ENSG00000109458	ENST00000505913.GAB1
ENSG00000073464	ENST00000380829.CLCN4
ENSG00000101019	ENST00000374384.UQCC1
ENSG00000114125	ENST00000273480.RNF7
ENSG00000184677	ENST00000374651.ZBTB40
ENSG00000149476	ENST00000394900.TKFC
ENSG00000116954	ENST00000373001.RRAGC
ENSG00000147689	ENST00000536633.FAM83A
ENSG00000288596	ENST00000519561.C8orf44
ENSG00000225366	ENST00000602699.TDGF1P3
ENSG00000181904	ENST00000394976.C5orf24
ENSG00000182118	ENST00000366654.FAM89A
ENSG00000173264	ENST00000438980.GPR137
ENSG00000177427	ENST00000323019.MIEF2
ENSG00000203782	ENST00000368742.LORICRIN
ENSG00000165584	ENST00000298396.SSX3
ENSG00000186635	ENST00000426523.ARAP1
ENSG00000136114	ENST00000648254.THSD1
ENSG00000173928	ENST00000312423.SWSAP1
ENSG00000170385	ENST00000367001.SLC30A1
ENSG00000171262	ENST00000397609.FAM98B
ENSG00000176871	ENST00000535496.WSB2
ENSG00000173809	ENST00000444215.TDRD12
ENSG00000157184	ENST00000636891.CPT2
ENSG00000203965	ENST00000371088.EFCAB7
ENSG00000176302	ENST00000317011.FOXR1
ENSG00000138398	ENST00000678638.PPIG
ENSG00000198380	ENST00000674438.GFPT1
ENSG00000130340	ENST00000681534.SNX9
ENSG00000162341	ENST00000637342.TPCN2
ENSG00000090263	ENST00000467334.MRPS33
ENSG00000084623	ENST00000678534.EIF3I
ENSG00000121966	ENST00000409817.CXCR4
ENSG00000261456	ENST00000568584.TUBB8
ENSG00000108506	ENST00000444766.INTS2
ENSG00000125650	ENST00000245810.PSPN
ENSG00000233701	ENST00000413199.PRR23C
ENSG00000156265	ENST00000399934.MAP3K7CL
ENSG00000139549	ENST00000649637.DHH
ENSG00000028310	ENST00000483173.BRD9
ENSG00000118200	ENST00000236925.CAMSAP2
ENSG00000139116	ENST00000541463.KIF21A
ENSG00000129317	ENST00000431332.PUS7L
ENSG00000134138	ENST00000340545.MEIS2
ENSG00000141179	ENST00000268896.PCTP
ENSG00000179262	ENST00000592268.RAD23A
ENSG00000105722	ENST00000440177.ERF
ENSG00000268104	ENST00000598581.SLC6A14
ENSG00000128573	ENST00000393498.FOXP2
ENSG00000035928	ENST00000349703.RFC1
ENSG00000136810	ENST00000374515.TXN
ENSG00000164100	ENST00000296499.NDST3
ENSG00000187474	ENST00000339223.FPR3
ENSG00000143147	ENST00000537209.GPR161
ENSG00000187954	ENST00000530374.CYHR1
ENSG00000225663	ENST00000572645.MCRIP1
ENSG00000143257	ENST00000505005.NR1I3
ENSG00000137166	ENST00000307972.FOXP4
ENSG00000123575	ENST00000493442.FAM199X
ENSG00000167414	ENST00000300873.GNG8
ENSG00000163993	ENST00000296370.S100P
ENSG00000048140	ENST00000515708.TSPAN17
ENSG00000135374	ENST00000312319.ELF5
ENSG00000242875	ENST00000383020.RBMY1B
ENSG00000091129	ENST00000351718.NRCAM
ENSG00000183337	ENST00000378444.BCOR
ENSG00000102908	ENST00000349945.NFAT5
ENSG00000179331	ENST00000320578.RAB39A
ENSG00000104218	ENST00000678616.CSPP1
ENSG00000153157	ENST00000543878.SYCP2L
ENSG00000162975	ENST00000295082.KCNF1
ENSG00000107443	ENST00000403870.CCNJ
ENSG00000162618	ENST00000370742.ADGRL4
ENSG00000215421	ENST00000577538.ZNF407
ENSG00000143443	ENST00000368926.C1orf56
ENSG00000138756	ENST00000502613.BMP2K
ENSG00000186119	ENST00000333976.OR5D18
ENSG00000150672	ENST00000531015.DLG2
ENSG00000204564	ENST00000293604.C6orf136
ENSG00000118292	ENST00000369102.C1orf54
ENSG00000167986	ENST00000680717.DDB1
ENSG00000179148	ENST00000318227.ALOXE3
ENSG00000071246	ENST00000167106.VASH1
ENSG00000158560	ENST00000630942.DYNC1I1
ENSG00000130595	ENST00000381557.TNNT3
ENSG00000221988	ENST00000361568.PPT2
ENSG00000215695	ENST00000345034.RSC1A1
ENSG00000179593	ENST00000380173.ALOX15B
ENSG00000127364	ENST00000247881.TAS2R4
ENSG00000183318	ENST00000328794.SPDYE4
ENSG00000178078	ENST00000600324.STAP2
ENSG00000117298	ENST00000649812.ECE1
ENSG00000074370	ENST00000309890.ATP2A3
ENSG00000125895	ENST00000429036.TMEM74B
ENSG00000143756	ENST00000366862.FBXO28
ENSG00000104218	ENST00000676847.CSPP1
ENSG00000167034	ENST00000380871.NKX3-1
ENSG00000033011	ENST00000262374.ALG1
ENSG00000077063	ENST00000160373.CTTNBP2
ENSG00000141956	ENST00000398548.PRDM15
ENSG00000156983	ENST00000682980.BRPF1
ENSG00000185662	ENST00000523047.SMIM23
ENSG00000196632	ENST00000620763.WNK3
ENSG00000198736	ENST00000622125.MSRB1
ENSG00000159337	ENST00000290472.PLA2G4D
ENSG00000108423	ENST00000325752.TUBD1
ENSG00000164054	ENST00000296444.SHISA5
ENSG00000147465	ENST00000276449.STAR
ENSG00000157423	ENST00000393567.HYDIN
ENSG00000170044	ENST00000306176.ZPLD1
ENSG00000198542	ENST00000618057.ITGBL1
ENSG00000133612	ENST00000397238.AGAP3
ENSG00000071054	ENST00000324219.MAP4K4
ENSG00000100242	ENST00000406622.SUN2
ENSG00000120742	ENST00000487153.SERP1
ENSG00000138029	ENST00000317799.HADHB
ENSG00000078487	ENST00000684423.ZCWPW1
ENSG00000148337	ENST00000357558.CIZ1
ENSG00000106636	ENST00000496112.YKT6
ENSG00000244687	ENST00000371677.UBE2V1
ENSG00000113369	ENST00000265138.ARRDC3
ENSG00000105669	ENST00000349893.COPE
ENSG00000053438	ENST00000649697.NNAT
ENSG00000125534	ENST00000370177.PPDPF
ENSG00000155016	ENST00000332884.CYP2U1
ENSG00000166924	ENST00000300179.NYAP1
ENSG00000184719	ENST00000331772.RNLS
ENSG00000140022	ENST00000649389.STON2
ENSG00000087884	ENST00000533193.AAMDC
ENSG00000155846	ENST00000394320.PPARGC1B
ENSG00000130538	ENST00000643195.OR11H1
ENSG00000143977	ENST00000272348.SNRPG
ENSG00000122786	ENST00000424922.CALD1
ENSG00000166681	ENST00000372645.BEX3
ENSG00000144711	ENST00000648114.IQSEC1
ENSG00000150768	ENST00000681339.DLAT
ENSG00000185774	ENST00000447367.KCNIP4
ENSG00000008324	ENST00000447630.SS18L2
ENSG00000266412	ENST00000578454.NCOA4
ENSG00000186399	ENST00000327271.GOLGA8R
ENSG00000196220	ENST00000360413.SRGAP3
ENSG00000104435	ENST00000518491.STMN2
ENSG00000113396	ENST00000262462.SLC27A6
ENSG00000130713	ENST00000372352.EXOSC2
ENSG00000168288	ENST00000303319.MMADHC
ENSG00000119950	ENST00000393134.MXI1
ENSG00000010030	ENST00000620358.ETV7
ENSG00000108826	ENST00000225969.MRPL27
ENSG00000157823	ENST00000336418.AP3S2
ENSG00000139117	ENST00000331366.CPNE8
ENSG00000149131	ENST00000278407.SERPING1
ENSG00000124214	ENST00000371828.STAU1
ENSG00000215817	ENST00000651890.ZC3H11B
ENSG00000114529	ENST00000431717.C3orf52
ENSG00000100968	ENST00000554661.NFATC4
ENSG00000133895	ENST00000377313.MEN1
ENSG00000172409	ENST00000529430.CLP1
ENSG00000240445	ENST00000395675.FOXO3B
ENSG00000073350	ENST00000392550.LLGL2
ENSG00000172640	ENST00000310248.OR10AD1
ENSG00000112701	ENST00000447266.SENP6
ENSG00000173918	ENST00000311661.C1QTNF1
ENSG00000204702	ENST00000641659.OR2J1
ENSG00000249481	ENST00000674044.SPATS1
ENSG00000146151	ENST00000274901.HMGCLL1
ENSG00000198794	ENST00000562212.SCAMP5
ENSG00000272196	ENST00000607355.H2AC19
ENSG00000148660	ENST00000351293.CAMK2G
ENSG00000276950	ENST00000621179.GSTT4
ENSG00000167106	ENST00000373095.FAM102A
ENSG00000137500	ENST00000529689.CCDC90B
ENSG00000155087	ENST00000285402.ODF1
ENSG00000109572	ENST00000513761.CLCN3
ENSG00000136279	ENST00000468694.DBNL
ENSG00000250782	ENST00000512227.TAF11L14
ENSG00000166529	ENST00000292450.ZSCAN21
ENSG00000186868	ENST00000334239.MAPT
ENSG00000198040	ENST00000543758.ZNF84
ENSG00000148660	ENST00000322635.CAMK2G
ENSG00000174917	ENST00000590389.MICOS13
ENSG00000196344	ENST00000482593.ADH7
ENSG00000143393	ENST00000368873.PI4KB
ENSG00000144026	ENST00000295208.ZNF514
ENSG00000100478	ENST00000542754.AP4S1
ENSG00000114416	ENST00000305586.FXR1
ENSG00000072952	ENST00000527509.IRAG1
ENSG00000155957	ENST00000358230.TMBIM4
ENSG00000130294	ENST00000648680.KIF1A
ENSG00000184502	ENST00000329402.GAST
ENSG00000196290	ENST00000651500.NIF3L1
ENSG00000115839	ENST00000442034.RAB3GAP1
ENSG00000154133	ENST00000306534.ROBO4
ENSG00000126246	ENST00000592889.IGFLR1
ENSG00000164651	ENST00000418710.SP8
ENSG00000185245	ENST00000329125.GP1BA
ENSG00000196570	ENST00000358571.PFN3
ENSG00000169756	ENST00000409441.LIMS1
ENSG00000204397	ENST00000375706.CARD16
ENSG00000196549	ENST00000492661.MME
ENSG00000100625	ENST00000216513.SIX4
ENSG00000168067	ENST00000294066.MAP4K2
ENSG00000163116	ENST00000295268.STPG2
ENSG00000169398	ENST00000522684.PTK2
ENSG00000186867	ENST00000394427.QRFPR
ENSG00000106018	ENST00000377633.VIPR2
ENSG00000116882	ENST00000622548.HAO2
ENSG00000110921	ENST00000228510.MVK
ENSG00000184436	ENST00000215742.THAP7
ENSG00000121289	ENST00000590597.CEP89
ENSG00000181315	ENST00000415922.ZNF322
ENSG00000278023	ENST00000619262.RDM1
ENSG00000004700	ENST00000444129.RECQL
ENSG00000148943	ENST00000524596.LIN7C
ENSG00000153789	ENST00000629253.CIBAR2
ENSG00000254647	ENST00000250971.INS
ENSG00000148339	ENST00000373069.SLC25A25
ENSG00000188659	ENST00000566205.SAXO2
ENSG00000168003	ENST00000681657.SLC3A2
ENSG00000127980	ENST00000248633.PEX1
