geneId	TransID
MYO3A	MYO3A_rna-XM_015282053.2
ROPN1L	ROPN1L_rna-XM_015282256.2
PDE7A	rna-XM_015282733.2
PDE7A	PDE7A_rna-XM_015282730.2
PDE7A	PDE7A_rna-XM_015282729.2
PDE7A	PDE7A_rna-XM_422982.6
PDE7A	PDE7A_rna-XM_015282732.2
PDE7A	PDE7A_rna-XM_004939883.3
PDE7A	PDE7A_rna-XM_015282731.2
PDE7A	PDE7A_rna-XM_015282734.2
C2H6orf52	C2H6orf52_rna-XM_015275884.2
C2H6orf52	C2H6orf52_rna-XM_025147260.1
C2H6orf52	C2H6orf52_rna-XM_015275879.2
C2H6orf52	C2H6orf52_rna-XM_025147262.1
TBC1D5	TBC1D5_ENSGALT00000018357.5
TBC1D5	TBC1D5_rna-XM_015281808.2
TBC1D5	TBC1D5_rna-XM_015281812.2
TBC1D5	TBC1D5_rna-XM_015281811.2
TBC1D5	TBC1D5_rna-XM_015281810.2
OVALX	OVALX_rna-XM_015282175.2
OVALX	OVALX_rna-XM_015282173.2
OVALX	OVALX_rna-XM_015282174.2
OVALX	OVALX_rna-NM_001276386.1
GPR141	GPR141_rna-XM_004939529.3
GPR141	GPR141_rna-XM_015281687.2
geneid-LOC112531729	geneid-LOC112531729_id-LOC112531729
SLC45A4	SLC45A4_rna-XM_015283236.2
STAM	STAM_rna-XM_015282001.2
reg_10868	rna-XM_025147759.1_shortIntron
ABCB1	ABCB1_rna-XM_025147036.1
ABCB1	ABCB1_rna-XM_025147033.1
ABCB1	ABCB1_rna-XM_025147038.1
ABCB1	ABCB1_rna-XM_025147035.1
reg_10870	rna-XM_015282610.2
reg_10870	rna-XM_015282609.2
reg_10870	rna-XM_419183.6
TRIQK	TRIQK_rna-XM_025148041.1
TRIQK	TRIQK_ENSGALT00000104376.1
SNX13	SNX13_rna-NM_001109755.1
SNX13	SNX13_rna-XM_015281413.2
SNX13	SNX13_rna-XM_015281417.2
SNX13	SNX13_rna-XM_015281412.2
SNX13	SNX13_rna-XM_015281418.2
SNX13	SNX13_rna-XM_015281416.2
SNX13	SNX13_rna-XM_025147190.1
SNX13	SNX13_rna-XM_015281414.2
SNX13	SNX13_rna-XM_015281415.2
ANKRD46	ANKRD46_rna-XM_015282972.2
EYA1	EYA1_rna-XM_015282890.1
EYA1	EYA1_rna-XM_015282883.1
EYA1	EYA1_rna-XM_015282892.2
EYA1	EYA1_rna-XM_004939910.2
EYA1	EYA1_rna-XM_015282882.1
EYA1	EYA1_ENSGALT00000049593.2
EYA1	EYA1_rna-XM_015282881.1
EYA1	EYA1_rna-XM_015282889.1
EYA1	EYA1_rna-XM_004939911.2
SEC22C	SEC22C_rna-XM_004939070.3
MOS	MOS_rna-NM_001031516.1
ZNF830	ZNF830_rna-XM_419050.6
YWHAZ	YWHAZ_ENSGALT00000086950.2
YWHAZ	YWHAZ_rna-XM_025147313.1
STEAP4	STEAP4_rna-XM_025148413.1
CEP192	CEP192_rna-XM_025147811.1
CEP192	CEP192_rna-XM_025147810.1
CEP192	CEP192_rna-XM_025147809.1
CEP192	CEP192_rna-XM_015282473.2
CCR9	CCR9_rna-NM_001045840.1
CCR9	CCR9_rna-XM_025147333.1
SS18	SS18_ENSGALT00000063476.2
SS18	SS18_rna-XM_015277944.2
SS18	SS18_rna-NM_001079479.2
SS18	SS18_rna-XM_015277943.2
CHPF2	CHPF2_rna-XM_423717.6
reg_10884	ENSGALT00000086215.2
TRA2A	TRA2A_ENSGALT00000017877.7
CHST9	CHST9_rna-XM_025147910.1
CHST9	CHST9_rna-XM_015278002.2
reg_10887	rna-XM_015282689.2
reg_10887	rna-XM_003640837.4
reg_10887	rna-XM_025147969.1
reg_10887	rna-XM_025147968.1
reg_10888	ENSGALT00000095779.1
ESCO1	ESCO1_rna-XM_419155.6
reg_10890	rna-XM_025147412.1
reg_10890	rna-XM_015281865.2
reg_10890	rna-XM_004939340.3
reg_10890	rna-XM_004939336.3
reg_10890	rna-XM_025147413.1
reg_10890	rna-XM_015281867.2
reg_10890	rna-XM_001234721.5
reg_10890	rna-XM_004939341.3
COBL	COBL_rna-XM_015282315.2
COBL	COBL_rna-XM_004935146.3
COBL	COBL_rna-XM_015282312.2
COBL	COBL_rna-XM_015282317.2
COBL	COBL_rna-XM_015282316.2
COBL	COBL_rna-XM_025147765.1
TSTA3	TSTA3_rna-XM_025147121.1
TSTA3	TSTA3_rna-XM_015283172.2
TSTA3	TSTA3_rna-XM_015283170.2
reg_10893	rna-XM_025147835.1
reg_10893	rna-XM_025147828.1
reg_10893	rna-XM_015282524.2
reg_10893	rna-XM_015282523.2
reg_10893	rna-XM_025147827.1
reg_10893	rna-XM_025147837.1
reg_10893	rna-XM_025147833.1
reg_10893	rna-XM_015282525.2
reg_10893	rna-XM_015282518.2
reg_10893	rna-XM_025147834.1
reg_10893	rna-XM_025147831.1
reg_10893	rna-XM_025147839.1
reg_10893	rna-XM_025147838.1
reg_10893	rna-XM_025147832.1
reg_10893	rna-XM_025147829.1
reg_10893	rna-XM_025147836.1
FAM49B	FAM49B_rna-XM_025148161.1
FAM49B	FAM49B_rna-XM_025148159.1
FAM49B	FAM49B_rna-XM_025148160.1
FAM49B	FAM49B_rna-XM_025148162.1
reg_10895	rna-XM_015281038.2
reg_10895	rna-XM_015281035.2
reg_10895	rna-XM_004939024.3
reg_10895	rna-XM_025148186.1
AMPH	AMPH_rna-XM_015281553.2
AMPH	AMPH_rna-NM_001004398.1
ACOT13	ACOT13_rna-XM_015282414.2
TCAIM	TCAIM_rna-XM_025147211.1
TCAIM	rna-XM_025147212.1
MC5R	MC5R_rna-XM_015282466.1
MC5R	MC5R_rna-XM_015282465.2
reg_10900	rna-XM_025147359.1
reg_10900	rna-XM_025147361.1
reg_10900	rna-XM_025147362.1
reg_10900	rna-XM_025147360.1
reg_10900	rna-XM_015281884.2
reg_10900	rna-XM_025147363.1
reg_10901	rna-XM_025147603.1
reg_10901	rna-XM_015275916.2
reg_10901	rna-XM_025147602.1
reg_10901	rna-XM_015275914.2
reg_10901	rna-XM_426029.6
reg_10901	rna-XM_025147604.1
LDLRAD4	LDLRAD4_ENSGALT00000097983.1
LDLRAD4	LDLRAD4_rna-XM_015282455.2
LDLRAD4	LDLRAD4_rna-XM_015282456.2
LDLRAD4	LDLRAD4_rna-XM_015282457.2
FAM126A	FAM126A_rna-XM_015281431.2
FAM126A	FAM126A_rna-XM_015281439.2
FAM126A	FAM126A_rna-XM_015281438.2
LACTB2	LACTB2_rna-XM_025147086.1
CREM	CREM_rna-XM_015281262.2
CREM	CREM_rna-XM_015281265.2
CREM	CREM_rna-XM_015281264.2
CREM	CREM_rna-XM_015281263.2
reg_10906	rna-XM_015281594.2
reg_10906	rna-NM_001080894.1
FK1L	rna-XM_003643687.4
FK1L	FK1L_rna-XM_025148208.1
FK1L	rna-XM_025148207.1
OVALY	OVALY_ENSGALT00000079683.2
reg_10909	ENSGALT00000050091.2
MAPKKK3L	MAPKKK3L_rna-XM_015281101.2
MAPKKK3L	MAPKKK3L_ENSGALT00000009457.6
MAPKKK3L	MAPKKK3L_rna-XM_015281102.2
MAPKKK3L	MAPKKK3L_rna-XM_015281099.2
DGKB	DGKB_rna-XM_004939325.3
DGKB	DGKB_rna-XM_015281877.2
DGKB	DGKB_rna-XM_025147406.1
DGKB	DGKB_rna-XM_015281876.2
DGKB	DGKB_rna-XM_015281879.2
DGKB	DGKB_rna-XM_025147405.1
DGKB	DGKB_rna-XM_015281880.2
RNMT	RNMT_rna-XM_419132.6
XYLB	XYLB_rna-XM_025148291.1
XYLB	XYLB_ENSGALT00000051607.2
XYLB	XYLB_rna-XM_025148289.1
XYLB	XYLB_rna-XM_025148290.1
XYLB	XYLB_rna-XM_015281245.2
XYLB	XYLB_rna-XM_015281246.2
XYLB	XYLB_rna-XM_004939125.3
PPP1R42	PPP1R42_rna-XM_004939894.3
PPP1R42	PPP1R42_rna-XM_418281.6
EEPD1	EEPD1_rna-XM_418838.5
ZNF706	ZNF706_rna-XM_025147346.1
TARP	rna-NM_001318455.1
TARP	rna-XM_025147355.1
TARP	TARP_ENSGALT00000080014.2
FRRS1L	FRRS1L_rna-XM_015282349.2
RUNX1T1	RUNX1T1_rna-XM_015282770.2
RUNX1T1	RUNX1T1_rna-NM_001303464.1
RUNX1T1	RUNX1T1_rna-XM_015282771.2
RUNX1T1	RUNX1T1_rna-XM_015282777.2
reg_10920	rna-XM_025147750.1
reg_10921	rna-XM_025148101.1
reg_10921	rna-XM_025148103.1
reg_10921	rna-XM_025148102.1
reg_10921	rna-XM_025148106.1
SP8	SP8_rna-XM_015281593.2
TMEM68	TMEM68_rna-NM_001031021.2
CIDEA	CIDEA_ENSGALT00000048459.2
PTER	PTER_rna-XM_025148397.1
KCNG2	KCNG2_rna-XM_015275836.2
reg_10927	rna-XM_015283142.2
ELP2	ELP2_rna-XM_004935175.3
ELP2	ELP2_rna-XM_004935176.3
ELP2	ELP2_ENSGALT00000056633.2
SHH	SHH_ENSGALT00000010306.6
BLOC1S4	BLOC1S4_rna-XM_419086.6
TERT	TERT_rna-NM_001031007.1
reg_10932	rna-XM_015281727.2
reg_10932	rna-XM_015281726.2
reg_10932	rna-XM_015281725.2
MTERF3	MTERF3_ENSGALT00000082823.3
OTULIN	OTULIN_ENSGALT00000021151.6
OTULIN	OTULIN_rna-XM_015282228.2
OTULIN	OTULIN_rna-XM_004935104.3
OTULIN	OTULIN_rna-XM_004935105.3
OTULIN	OTULIN_rna-XM_025147701.1
OTULIN	OTULIN_rna-XM_015282230.2
OTULIN	OTULIN_rna-XM_025147702.1
OTULIN	OTULIN_rna-XM_015282238.2
MPLKIP	rna-XM_015281634.2
MPLKIP	MPLKIP_ENSGALT00000080275.3
SLC39A6	SLC39A6_rna-XM_419071.5
ARFGEF1	ARFGEF1_rna-XM_418283.6
RNF19A	RNF19A_rna-XM_418362.6
RNF19A	RNF19A_ENSGALT00000073948.3
ENPP2	ENPP2_rna-XM_015283033.2
ENPP2	ENPP2_rna-XM_015283031.2
ENPP2	ENPP2_rna-XM_015283028.2
ENPP2	ENPP2_rna-XM_015283029.2
ENPP2	ENPP2_rna-XM_015283025.2
ENPP2	ENPP2_rna-XM_015283026.2
ENPP2	ENPP2_rna-XM_015283034.2
ENPP2	ENPP2_rna-XM_015283024.2
ENPP2	ENPP2_rna-XM_025147139.1
ENPP2	ENPP2_rna-NM_001198662.1
ENPP2	ENPP2_rna-XM_015283030.2
ENPP2	ENPP2_rna-XM_015283027.2
ENPP2	ENPP2_rna-XM_025147137.1
reg_10940	rna-XM_418830.5
CLUL1	CLUL1_rna-XM_001231314.4
TPD52	TPD52_rna-XM_015282825.1
TPD52	TPD52_rna-XM_015282833.2
TPD52	TPD52_rna-XM_015282830.2
TPD52	TPD52_rna-XM_015282834.2
TPD52	TPD52_rna-XM_015282835.2
TPD52	TPD52_rna-XM_015282828.2
TPD52	TPD52_rna-XM_015282826.1
SNX16	SNX16_rna-XM_015282793.2
ALDH5A1	ALDH5A1_rna-XM_418909.6
MMP16	MMP16_ENSGALT00000055546.2
MMP16	MMP16_rna-XM_025147058.1
reg_10946	rna-XM_015282597.2
reg_10946	rna-XM_004939816.3
reg_10946	rna-XM_426081.5
reg_10946	rna-XM_015282598.2
PRKAG2	PRKAG2_rna-XM_015281206.2
PRKAG2	PRKAG2_rna-XM_015281208.2
PRKAG2	PRKAG2_ENSGALT00000010035.6
PRKAG2	PRKAG2_rna-XM_015281207.2
PRKAG2	PRKAG2_rna-XM_025147158.1
PRKAG2	PRKAG2_rna-NM_001278142.1
CDH6	CDH6_ENSGALT00000031019.6
AGAP3	AGAP3_rna-XM_015281030.2
AGAP3	AGAP3_rna-XM_015281031.2
AGAP3	AGAP3_rna-XM_015281027.2
AGAP3	AGAP3_rna-XM_015281032.2
AGAP3	AGAP3_rna-XM_015281028.2
AGAP3	AGAP3_rna-XM_015281026.2
AGAP3	AGAP3_ENSGALT00000093630.1
reg_10950	rna-XM_025148273.1
reg_10950	rna-XM_025148269.1
reg_10950	rna-XM_025148275.1
reg_10950	rna-XM_025148255.1
reg_10950	rna-XM_025148252.1
reg_10950	rna-XM_025148249.1
reg_10950	rna-XM_025148256.1
reg_10950	rna-XM_025148265.1
reg_10950	rna-XM_025148250.1
reg_10950	rna-XM_025148262.1
reg_10950	rna-XM_025148260.1
reg_10950	rna-XM_025148251.1
reg_10950	rna-XM_025148253.1
reg_10950	rna-XM_025148271.1
reg_10950	rna-XM_025148257.1
reg_10950	rna-XM_025148270.1
reg_10950	rna-XM_025148266.1
reg_10950	rna-XM_025148259.1
reg_10950	rna-XM_025148274.1
reg_10950	rna-XM_025148261.1
reg_10950	rna-XM_025148264.1
reg_10950	rna-XM_025148263.1
reg_10950	rna-XM_025148267.1
reg_10950	rna-XM_025148268.1
reg_10950	rna-XM_025148258.1
reg_10950	rna-XM_025148254.1
reg_10950	rna-XM_025148272.1
E2F3	E2F3_rna-XM_015275949.2
E2F3	E2F3_rna-XM_015275948.2
ISPD	rna-XM_025147410.1
ISPD	rna-XM_025147407.1
ISPD	ISPD_rna-XM_004939331.3
ISPD	rna-XM_025147408.1
ISPD	rna-XM_025147409.1
reg_10953	ENSGALT00000066058.2
XIRP1	XIRP1_rna-XM_015281203.2
XIRP1	XIRP1_rna-NM_204348.3
RPL30	RPL30_ENSGALT00000069379.2
SCRN1	SCRN1_rna-XM_004939384.3
SCRN1	SCRN1_ENSGALT00000037800.4
STX17	STX17_rna-XM_015282381.2
reg_10958	ENSGALT00000100972.1
geneid-LOC107049145	geneid-LOC107049145_id-LOC107049145
AHRR	AHRR_rna-XM_015282378.2
TRIL	TRIL_rna-XM_425996.5
MSANTD3	MSANTD3_rna-XM_419077.6
OLAH	OLAH_ENSGALT00000090231.2
OLAH	OLAH_rna-XM_015281988.2
NOL4	NOL4_rna-XM_015282618.2
NOL4	NOL4_rna-XM_015282616.2
NOL4	NOL4_rna-XM_015282619.2
NOL4	NOL4_rna-XM_015282617.2
EXOSC7	EXOSC7_ENSGALT00000055565.2
HIVEP1	HIVEP1_rna-XM_004939653.3
HIVEP1	HIVEP1_rna-XM_025147651.1
HIVEP1	HIVEP1_rna-XM_015275979.2
HIVEP1	HIVEP1_rna-XM_025147652.1
GADL1	GADL1_rna-XM_004939424.3
GADL1	GADL1_rna-XM_025148022.1
reg_10968	rna-XM_025147605.1
reg_10968	ENSGALT00000103149.1
reg_10968	rna-XM_004935066.3
reg_10968	rna-XM_025147606.1
TRANK1	TRANK1_rna-XM_004939507.3
TRANK1	TRANK1_rna-XM_004939508.3
MAF1	MAF1_rna-XM_025148107.1
MAF1	MAF1_ENSGALT00000108046.1
FIGNL1	FIGNL1_ENSGALT00000101619.1
NPSR1	NPSR1_rna-XM_426022.5
NPSR1	NPSR1_rna-XM_025147544.1
STARD3NL	STARD3NL_ENSGALT00000084890.2
STARD3NL	STARD3NL_rna-XM_004939526.3
BMPER	rna-XM_015281551.2
BMPER	BMPER_rna-XM_025147233.1
BMPER	BMPER_ENSGALT00000074371.2
BMPER	rna-XM_015281550.2
reg_10975	rna-XM_025147481.1
reg_10975	rna-XM_025147479.1
reg_10975	rna-XM_025147482.1
reg_10975	ENSGALT00000101051.1
reg_10975	rna-XM_015281779.2
reg_10975	rna-XM_025147480.1
RAD54B	RAD54B_rna-XM_015282912.2
RAD54B	RAD54B_rna-XM_025147029.1
TRAPPC8	TRAPPC8_rna-XM_004939819.3
TRAPPC8	TRAPPC8_rna-XM_004939821.3
TRAPPC8	TRAPPC8_rna-XM_015282600.2
TRAPPC8	TRAPPC8_rna-XM_004939820.3
TRAPPC8	TRAPPC8_rna-XM_015282601.2
OSBPL3	OSBPL3_rna-XM_015281835.2
OSBPL3	OSBPL3_rna-XM_015281836.2
OSBPL3	OSBPL3_rna-XM_015281834.2
OSBPL3	OSBPL3_ENSGALT00000056593.2
OSBPL3	OSBPL3_rna-XM_015281837.2
OSBPL3	OSBPL3_rna-XM_015281839.2
OSBPL3	OSBPL3_rna-XM_015281840.2
OSBPL3	OSBPL3_rna-XM_025147435.1
reg_10979	rna-XM_015282646.2
reg_10979	ENSGALT00000024563.5
reg_10980	rna-XM_025147441.1
reg_10981	rna-XM_025147722.1_shortIntron
CA8	CA8_rna-XM_419221.6
reg_10983	rna-XM_015281947.2
reg_10983	rna-XM_015281943.2
reg_10983	rna-XM_418654.5
reg_10983	rna-XM_015281945.2
reg_10983	rna-XM_015281949.2
reg_10983	rna-XM_015281944.2
TAF2	TAF2_rna-XM_025147317.1
TAF2	TAF2_rna-XM_025147318.1
TAF2	TAF2_rna-XM_025147319.1
TAF2	TAF2_rna-XM_025147316.1
CNDP1	CNDP1_rna-XM_419098.6
CNDP1	CNDP1_rna-XM_015282429.2
GRB10	GRB10_rna-XM_025147272.1
GRB10	GRB10_rna-XM_015282309.2
SERPINB1	SERPINB1_ENSGALT00000105634.1
DAZL	DAZL_rna-XM_015281256.2
DAZL	DAZL_rna-XM_015281259.2
DAZL	DAZL_ENSGALT00000102235.1
MYL3	MYL3_ENSGALT00000008744.4
TPK1	TPK1_rna-XM_015275898.2
TPK1	TPK1_rna-XM_015275897.2
TPK1	rna-XM_015275896.2
TPK1	TPK1_rna-XM_025147592.1
TPK1	rna-XM_015275904.2
TPK1	rna-XM_015275899.2
TPK1	TPK1_rna-XM_015275901.2
CNDP2	CNDP2_rna-NM_001006385.1
WDR86	WDR86_rna-XM_025148294.1
WDR86	WDR86_rna-XM_004939130.3
PEX1	PEX1_ENSGALT00000015329.6
PEX1	PEX1_rna-XM_004939295.3
PEX1	PEX1_rna-XM_025148435.1
KLF10	KLF10_rna-XM_427148.6
KLF10	KLF10_rna-XM_015282990.2
AOC1	AOC1_rna-XM_015281151.2
AOC1	AOC1_rna-XM_015281153.2
AOC1	AOC1_rna-XM_015281152.2
reg_10996	ENSGALT00000102747.1
EGFR	EGFR_rna-NM_205497.2
EGFR	EGFR_rna-XM_025147076.1
EGFR	EGFR_rna-XM_025147075.1
EGFR	EGFR_rna-XM_015281328.2
GPR20	GPR20_rna-XM_015283233.2
GPR20	GPR20_rna-XM_425941.6
TMEM170B	TMEM170B_rna-XM_418945.6
TMEM170B	TMEM170B_ENSGALT00000098662.1
TMEM170B	TMEM170B_rna-XM_015275982.2
EZH2	EZH2_rna-XM_004935062.3
EZH2	EZH2_rna-XM_015275908.2
EZH2	EZH2_rna-XM_025147599.1
EZH2	EZH2_rna-XM_025147598.1
EZH2	EZH2_rna-XM_004935061.3
EZH2	EZH2_rna-XM_015275909.2
NCOA2	NCOA2_rna-XM_015282895.2
KCTD1	KCTD1_rna-XM_015277995.2
CCK	CCK_ENSGALT00000057710.2
reg_11004	rna-XM_025148118.1
reg_11004	rna-XM_025148115.1
reg_11004	rna-XM_025148117.1
reg_11004	rna-XM_025148114.1
reg_11004	rna-XM_025148119.1
reg_11004	rna-XM_025148116.1
WAC	WAC_rna-XM_015282080.2
WAC	WAC_rna-XM_015282078.2
WAC	WAC_rna-XM_015282077.2
WAC	WAC_rna-XM_015282076.2
HOXA9	HOXA9_rna-NM_001305224.1
COL28A1	COL28A1_rna-XM_015281906.1
GGH	GGH_rna-XM_419226.6
MTSS1	MTSS1_rna-XM_015283105.2
MTSS1	MTSS1_rna-XM_015283101.2
MTSS1	MTSS1_rna-XM_015283094.2
MTSS1	MTSS1_rna-XM_015283092.2
MTSS1	MTSS1_rna-XM_015283091.2
MTSS1	MTSS1_rna-XM_015283104.2
MTSS1	MTSS1_rna-XM_015283103.2
MTSS1	MTSS1_rna-XM_015283098.2
MTSS1	MTSS1_rna-XM_015283093.2
MTSS1	MTSS1_rna-XM_015283100.2
MTSS1	MTSS1_rna-NM_001030954.1
MTSS1	MTSS1_rna-XM_025147131.1
MTSS1	MTSS1_rna-XM_015283095.2
MTSS1	MTSS1_rna-XM_015283099.2
MTSS1	MTSS1_rna-XM_015283097.2
MTSS1	MTSS1_rna-XM_015283102.2
EIF1B	EIF1B_rna-XM_025147517.1
PAPD7	PAPD7_rna-XM_015282286.2
PAPD7	PAPD7_rna-XM_025147351.1
PAPD7	PAPD7_rna-XM_015282285.2
PAPD7	PAPD7_rna-XM_015282287.2
PAPD7	PAPD7_rna-XM_015282280.2
PAPD7	PAPD7_rna-XM_015282281.2
PAPD7	PAPD7_rna-XM_015282279.2
PAPD7	PAPD7_rna-XM_015282282.2
PAPD7	PAPD7_rna-XM_015282284.2
reg_11012	rna-XM_025147495.1
reg_11012	rna-XM_418790.5
reg_11012	rna-XM_025147496.1
UBR5	UBR5_ENSGALT00000057246.2
reg_11014	rna-XM_025147735.1
ASNS	ASNS_rna-NM_001030977.1
ADNP2	ADNP2_rna-XM_418898.6
ADNP2	ADNP2_rna-XM_015275925.2
GALNT1	GALNT1_rna-XM_015282326.1
NDUFV2	NDUFV2_ENSGALT00000071937.2
SETD2	SETD2_ENSGALT00000093574.1
SETD2	SETD2_rna-XM_015281125.2
SETD2	SETD2_rna-XM_025148281.1
SETD2	SETD2_rna-XM_025148282.1
ITPRID1	ITPRID1_rna-XM_015281661.2
ITPRID1	ITPRID1_rna-XM_015281663.2
VCPIP1	VCPIP1_ENSGALT00000080574.2
NDUFA4	NDUFA4_ENSGALT00000085448.2
NDUFA4	NDUFA4_rna-NM_001302107.1
reg_11023	ENSGALT00000105948.1
reg_11024	rna-XM_015273944.2
reg_11024	rna-XM_015273948.2
reg_11024	rna-XM_015273947.2
reg_11024	rna-XM_015273946.2
reg_11025	rna-XM_015282196.2
TP53INP1	TP53INP1_rna-XM_015282924.2
TP53INP1	TP53INP1_rna-NM_001030946.1
reg_11027	ENSGALT00000053819.2
TRAPPC9	TRAPPC9_ENSGALT00000047862.3
TRAPPC9	TRAPPC9_rna-XM_015283239.2
TRAPPC9	TRAPPC9_rna-XM_004940062.3
TRAPPC9	TRAPPC9_rna-XM_004940064.3
CARMIL1	CARMIL1_ENSGALT00000065943.2
CARMIL1	CARMIL1_rna-NM_001159370.2
reg_11030	ENSGALT00000094975.1
TRPS1	TRPS1_rna-XM_015283037.2
TRPS1	TRPS1_rna-XM_025148140.1
TRPS1	TRPS1_rna-XM_025148141.1
TRPS1	TRPS1_ENSGALT00000048562.2
TRPS1	TRPS1_rna-XM_015283046.2
TRPS1	TRPS1_rna-XM_015283047.2
TRPS1	TRPS1_rna-XM_025148139.1
IRX2	IRX2_ENSGALT00000102725.1
IRX2	IRX2_rna-XM_015282366.2
reg_11033	rna-XM_015275991.2
JCAD	rna-XM_025148359.1
JCAD	JCAD_rna-XM_418578.6
SEH1L	SEH1L_rna-XM_025147812.1
SEH1L	SEH1L_ENSGALT00000050234.2
SEH1L	SEH1L_rna-XM_015282472.2
reg_11036	rna-XM_418812.5
reg_11036	rna-XM_025147506.1
reg_11036	rna-XM_004939465.3
PTPN3	PTPN3_rna-XM_419047.6
PTPN3	PTPN3_rna-XM_015282341.2
PTPN3	PTPN3_rna-XM_015282340.2
PTPN3	PTPN3_rna-XM_025147768.1
CCT5	CCT5_ENSGALT00000021286.6
TRIM71	TRIM71_rna-XM_025147326.1
TRIM71	TRIM71_rna-XM_025147327.1
reg_11040	ENSGALT00000050630.2_potentialNMD
reg_11040	rna-NM_001031380.1_potentialNMD
TMEM245	TMEM245_rna-XM_015282352.2
TMEM245	TMEM245_rna-XM_015282350.2
TMEM245	TMEM245_rna-XM_015282351.2
EXT1	EXT1_rna-XM_003640854.4
SERPINB6	SERPINB6_ENSGALT00000083784.2
reg_11044	rna-XM_015283211.1
MYLK4	MYLK4_rna-XM_418978.6
MYLK4	MYLK4_rna-XM_015282188.2
MYLK4	MYLK4_rna-XM_015282190.2
ZNF407	ZNF407_rna-XM_015282424.2
reg_11047	ENSGALT00000104179.1_shortIntron
DIP2C	DIP2C_ENSGALT00000079835.2
DIP2C	DIP2C_rna-XM_015282142.2
SNRK	SNRK_rna-XM_015281500.2
MRPL3	MRPL3_rna-NM_001006366.1
C18orf21	C18orf21_ENSGALT00000021435.5
C18orf21	C18orf21_rna-XM_419039.6
MYBL1	MYBL1_rna-XM_025147060.1
MYBL1	MYBL1_rna-NM_205232.2
MYBL1	MYBL1_rna-XM_015282736.1
MYBL1	MYBL1_rna-XM_025147061.1
MYBL1	MYBL1_rna-XM_015282737.1
MYBL1	MYBL1_rna-XM_025147059.1
reg_11053	rna-XM_015281800.2
reg_11053	rna-XM_025147465.1
EDN1	EDN1_rna-XM_418943.4
COLQ	COLQ_rna-XM_001235719.5
SLC25A40	SLC25A40_ENSGALT00000031227.5
SLC25A40	SLC25A40_rna-XM_025148402.1
SNAP47	SNAP47_rna-XM_025148279.1
SNAP47	SNAP47_rna-XM_418505.6
SNAP47	SNAP47_rna-XM_004939091.3
SNAP47	SNAP47_rna-XM_004939092.3
NEK10	NEK10_ENSGALT00000070599.2
GCNT2	GCNT2_rna-XM_004939662.3
GCNT2	GCNT2_ENSGALT00000098394.1
GAREM1	GAREM1_rna-XM_419182.5
GAREM1	GAREM1_rna-XM_015282607.2
GAREM1	GAREM1_rna-XM_025147916.1
GAREM1	GAREM1_rna-XM_015282608.2
reg_11061	rna-XM_025147747.1
SPAG6	SPAG6_ENSGALT00000012816.6
SPAG6	SPAG6_rna-XM_025147183.1
SPAG6	SPAG6_rna-XM_025147182.1
VPS41	VPS41_ENSGALT00000066576.2
VPS41	VPS41_rna-NM_001012859.1
RREB1	RREB1_rna-XM_015275840.2
RREB1	RREB1_rna-XM_015275843.1
RREB1	RREB1_rna-XM_015275839.2
geneid-LOC112531735	geneid-LOC112531735_id-LOC112531735
MARCH6	MARCH6_rna-XM_015282252.2
MARCH6	MARCH6_rna-XM_015282249.2
MARCH6	MARCH6_ENSGALT00000053016.2
MARCH6	MARCH6_rna-XM_419012.6
MARCH6	MARCH6_rna-XM_025147712.1
MARCH6	MARCH6_rna-XM_025147711.1
MTURN	MTURN_ENSGALT00000049998.2
LANCL2	LANCL2_rna-XM_418874.6
LMBR1	LMBR1_rna-NM_204172.1
BPHL	BPHL_rna-XM_025147674.1
BPHL	BPHL_rna-XM_025147675.1
reg_11071	rna-XM_025147974.1
reg_11071	rna-XM_025147975.1
AGO2	AGO2_ENSGALT00000053824.2
ZCCHC2	ZCCHC2_rna-XM_418991.5
ZCCHC2	ZCCHC2_rna-XM_015282200.2
ZCCHC2	ZCCHC2_rna-XM_015282199.1
ZCCHC2	ZCCHC2_rna-XM_015282201.2
BET1	BET1_ENSGALT00000041398.4
MRPL13	MRPL13_rna-XM_025147134.1
MACC1	MACC1_rna-XM_418705.6
MACC1	MACC1_rna-XM_015281864.2
reg_11077	ENSGALT00000102517.1
MMR1L3	MMR1L3_rna-NM_001319006.1
JAZF1	JAZF1_rna-NM_001199618.1
JAZF1	JAZF1_rna-XM_015281472.2
RPL14	RPL14_rna-NM_001321564.1
TWIST1	TWIST1_ENSGALT00000061950.3
CCR5	CCR5_rna-XM_025147218.1
PIP4P2	PIP4P2_ENSGALT00000059758.3
RPL7	RPL7_rna-NM_001006345.2
PCMTD1	PCMTD1_rna-XM_015282593.2
UBE2W	UBE2W_rna-XM_015282784.2
UBE2W	UBE2W_rna-XM_015282785.2
UBE2W	UBE2W_ENSGALT00000056703.2
reg_11087	rna-XM_004939167.3
reg_11087	rna-XM_418561.6
reg_11087	ENSGALT00000010875.6
reg_11088	rna-XM_015282404.2
reg_11088	ENSGALT00000021845.6
TNS3	TNS3_rna-XM_025147241.1
TNS3	TNS3_rna-XM_015275851.2
TNS3	TNS3_rna-XM_025147239.1
TNS3	TNS3_rna-XM_025147238.1
TNS3	TNS3_rna-XM_025147237.1
TNS3	TNS3_rna-XM_025147236.1
TNS3	TNS3_rna-XM_015275853.1
TNS3	TNS3_rna-XM_015275852.2
